MUNICIPIO_CODIGO;ANO;MES;TIPO_EQP;TOTAL_EQUIPES
130190;2020;12;72;5
130190;2021;12;70;31
130190;2021;12;72;5
130190;2022;12;70;31
130190;2022;12;72;5
130195;2020;12;70;5
130195;2021;12;70;5
130195;2022;12;70;5
130200;2020;12;70;4
130200;2020;12;72;1
130200;2021;12;70;4
130200;2021;12;72;1
130200;2022;12;70;4
130200;2022;12;72;1
130210;2020;12;70;5
130210;2020;12;72;1
130210;2021;12;70;5
130210;2021;12;72;1
130210;2022;12;70;6
130210;2022;12;72;1
130220;2020;12;70;6
130220;2021;12;70;6
130220;2022;12;70;7
130230;2020;12;70;10
130230;2020;12;72;1
130230;2021;12;70;10
130230;2021;12;72;1
130230;2022;12;70;10
130230;2022;12;72;1
130240;2020;12;70;13
130240;2020;12;72;1
130240;2021;12;70;17
130240;2021;12;72;1
130240;2022;12;70;17
130240;2022;12;72;1
130250;2020;12;70;29
130250;2020;12;72;4
130250;2021;12;70;29
130250;2021;12;72;4
130250;2022;12;70;29
130250;2022;12;72;4
130255;2020;12;70;6
130255;2020;12;72;1
130255;2021;12;70;7
130255;2021;12;72;1
130255;2022;12;70;7
130255;2022;12;72;1
130260;2020;12;70;300
130260;2020;12;72;7
130260;2021;12;70;341
130260;2021;12;72;7
130260;2022;12;70;342
130260;2022;12;72;7
130270;2020;12;70;16
130270;2020;12;72;1
130270;2021;12;70;19
130270;2021;12;72;1
130270;2022;12;70;19
130270;2022;12;72;1
130280;2020;12;70;8
130280;2021;12;70;8
130280;2022;12;70;8
130290;2020;12;70;16
130290;2020;12;72;2
130290;2021;12;70;17
130290;2021;12;72;2
130290;2022;12;70;17
130290;2022;12;72;2
130300;2020;12;70;8
130300;2020;12;72;1
130300;2021;12;70;8
130300;2021;12;72;1
130300;2022;12;70;8
130300;2022;12;72;1
130310;2020;12;70;12
130310;2020;12;72;2
130310;2021;12;70;13
130310;2021;12;72;2
130310;2022;12;70;13
130310;2022;12;72;2
130320;2020;12;70;5
130320;2020;12;72;1
130320;2021;12;70;5
130320;2021;12;72;1
130320;2022;12;70;5
130320;2022;12;72;1
130330;2020;12;70;8
130330;2020;12;72;1
130330;2021;12;70;8
130330;2021;12;72;1
130330;2022;12;70;9
130330;2022;12;72;1
130340;2020;12;70;30
130340;2020;12;72;4
130340;2021;12;70;30
130340;2021;12;72;4
130340;2022;12;70;32
130340;2022;12;72;4
130350;2020;12;70;4
130350;2020;12;72;1
130350;2021;12;70;4
130350;2021;12;72;1
130350;2022;12;70;4
130350;2022;12;72;1
130353;2020;12;70;13
130353;2020;12;72;1
130353;2021;12;70;14
130353;2021;12;72;1
130353;2022;12;70;14
130353;2022;12;72;1
130356;2020;12;70;14
130356;2021;12;70;14
130356;2022;12;70;14
130360;2020;12;70;7
130360;2021;12;70;6
130360;2022;12;70;6
130370;2020;12;70;9
130370;2020;12;72;1
130370;2021;12;70;10
130370;2021;12;72;1
130370;2022;12;70;9
130370;2022;12;72;1
130380;2020;12;70;7
130380;2021;12;70;7
130380;2022;12;70;9
130390;2020;12;70;14
130390;2020;12;72;2
130390;2021;12;70;15
130390;2021;12;72;2
130390;2022;12;70;15
130390;2022;12;72;2
130395;2020;12;70;5
130395;2020;12;72;1
130395;2021;12;70;6
130395;2021;12;72;1
130395;2022;12;70;6
130395;2022;12;72;1
130400;2020;12;70;5
130400;2020;12;72;1
130400;2021;12;70;5
130400;2021;12;72;1
130400;2022;12;70;5
130400;2022;12;72;1
130406;2020;12;70;19
130406;2020;12;72;2
130406;2021;12;70;19
130406;2021;12;72;2
130406;2022;12;70;19
130406;2022;12;72;2
130410;2020;12;70;7
130410;2020;12;72;1
130410;2021;12;70;7
130410;2021;12;72;1
130410;2022;12;70;8
130410;2022;12;72;1
130420;2020;12;70;19
130420;2020;12;72;3
130420;2021;12;70;20
130420;2021;12;72;3
130420;2022;12;70;20
130420;2022;12;72;3
130423;2020;12;70;9
130423;2020;12;72;1
130423;2021;12;70;9
130423;2021;12;72;1
130423;2022;12;70;9
130423;2022;12;72;1
130426;2020;12;70;5
130426;2020;12;72;1
130426;2021;12;70;5
130426;2021;12;72;1
130426;2022;12;70;5
130426;2022;12;72;1
130430;2020;12;70;7
130430;2020;12;72;1
130430;2021;12;70;7
130430;2021;12;72;1
130430;2022;12;70;8
130430;2022;12;72;1
130440;2020;12;70;11
130440;2020;12;72;1
130440;2021;12;70;11
130440;2021;12;72;1
130440;2022;12;70;11
130440;2022;12;72;1
140002;2020;12;70;5
140002;2020;12;72;1
140002;2021;12;70;5
140002;2021;12;72;1
140002;2022;12;70;5
140002;2022;12;72;1
140005;2020;12;70;7
140005;2020;12;72;1
140005;2021;12;70;7
140005;2021;12;72;1
140005;2022;12;70;7
140005;2022;12;72;1
140010;2020;12;70;61
140010;2020;12;72;3
140010;2021;12;70;61
140010;2021;12;72;3
140010;2022;12;70;61
140010;2022;12;72;3
140015;2020;12;70;6
140015;2020;12;72;1
140015;2021;12;70;6
140015;2021;12;72;1
140015;2022;12;70;7
140015;2022;12;72;1
140017;2020;12;70;7
140017;2021;12;70;8
140017;2022;12;70;9
140020;2020;12;70;10
140020;2020;12;72;1
140020;2021;12;70;12
140020;2021;12;72;1
140020;2022;12;70;12
140020;2022;12;72;1
140023;2020;12;70;4
140023;2020;12;72;1
140023;2021;12;70;5
140023;2021;12;72;1
140023;2022;12;70;5
140023;2022;12;72;1
140028;2020;12;70;5
140028;2020;12;72;1
140028;2021;12;70;5
140028;2021;12;72;1
140028;2022;12;70;5
140028;2022;12;72;1
140030;2020;12;70;6
140030;2020;12;72;1
140030;2021;12;70;9
140030;2021;12;72;1
140030;2022;12;70;9
140030;2022;12;72;1
140040;2020;12;70;4
140040;2020;12;72;1
140040;2021;12;70;5
140040;2021;12;72;1
140040;2022;12;70;5
140040;2022;12;72;1
140045;2020;12;70;7
140045;2020;12;72;1
140045;2021;12;70;6
140045;2021;12;72;1
140045;2022;12;70;7
140045;2022;12;72;1
140047;2020;12;70;13
140047;2020;12;72;1
140047;2021;12;70;13
140047;2021;12;72;1
140047;2022;12;70;13
140047;2022;12;72;1
140050;2020;12;70;3
140050;2020;12;72;1
140050;2021;12;70;3
140050;2021;12;72;1
140050;2022;12;70;3
140050;2022;12;72;1
140060;2020;12;70;3
140060;2020;12;72;1
140060;2021;12;70;3
140060;2021;12;72;1
140060;2022;12;70;3
140060;2022;12;72;1
140070;2020;12;70;4
140070;2020;12;72;1
140070;2021;12;70;4
140070;2021;12;72;1
140070;2022;12;70;4
140070;2022;12;72;1
150010;2020;12;70;35
150010;2020;12;72;2
150010;2021;12;70;39
150010;2021;12;72;2
150010;2022;12;70;41
150010;2022;12;72;2
150013;2020;12;70;3
150013;2020;12;72;1
150013;2021;12;70;3
150013;2021;12;72;1
150013;2022;12;70;3
150013;2022;12;72;1
150020;2020;12;70;12
150020;2020;12;72;1
150020;2021;12;70;16
150020;2021;12;72;1
150020;2022;12;70;16
150020;2022;12;72;1
150030;2020;12;70;6
150030;2021;12;70;9
150030;2022;12;70;7
150034;2020;12;70;5
150034;2020;12;72;1
150034;2021;12;70;6
150034;2021;12;72;1
150034;2022;12;70;7
150034;2022;12;72;1
150040;2020;12;70;12
150040;2021;12;70;12
150040;2022;12;70;12
150050;2020;12;70;12
150050;2021;12;70;13
150050;2022;12;70;14
150060;2020;12;70;24
150060;2020;12;72;4
150060;2021;12;70;24
150060;2021;12;72;2
150060;2022;12;70;24
150060;2022;12;72;2
150070;2020;12;70;6
150070;2021;12;70;7
150070;2022;12;70;7
150080;2020;12;70;137
150080;2020;12;72;6
150080;2021;12;70;136
150080;2021;12;72;6
150080;2022;12;70;135
150080;2022;12;72;6
150085;2020;12;70;6
150085;2020;12;72;1
150085;2021;12;70;6
150085;2021;12;72;1
150085;2022;12;70;7
150090;2020;12;70;20
150090;2020;12;72;2
150090;2021;12;70;20
150090;2021;12;72;2
150090;2022;12;70;21
150095;2020;12;70;7
150095;2020;12;72;1
150095;2021;12;70;10
150095;2021;12;72;1
150095;2022;12;70;10
150095;2022;12;72;1
150100;2020;12;70;6
150100;2021;12;70;6
150100;2022;12;70;6
150110;2020;12;70;8
150110;2021;12;70;8
150110;2022;12;70;8
150120;2020;12;70;12
150120;2020;12;72;1
150120;2021;12;70;12
150120;2021;12;72;1
150120;2022;12;70;12
150120;2022;12;72;1
150125;2020;12;70;2
150125;2020;12;72;1
150125;2021;12;70;2
150125;2021;12;72;1
150125;2022;12;70;2
150125;2022;12;72;1
150130;2020;12;70;34
150130;2021;12;70;34
150130;2022;12;70;34
150140;2020;12;70;122
150140;2020;12;72;12
150140;2021;12;70;124
150140;2021;12;72;13
150140;2022;12;70;124
150140;2022;12;72;13
150145;2020;12;70;8
150145;2021;12;70;9
150145;2022;12;70;9
150150;2020;12;70;25
150150;2020;12;72;4
150150;2021;12;70;25
150150;2021;12;72;4
150150;2022;12;70;25
150150;2022;12;72;4
150157;2020;12;70;6
150157;2020;12;72;1
150157;2021;12;70;6
150157;2021;12;72;1
150157;2022;12;70;6
150157;2022;12;72;1
150160;2020;12;70;7
150160;2020;12;72;1
150160;2021;12;70;7
150160;2021;12;72;1
150160;2022;12;70;7
150160;2022;12;72;1
150170;2020;12;70;52
150170;2020;12;72;3
150170;2021;12;70;62
150170;2021;12;72;2
150170;2022;12;70;62
150170;2022;12;72;2
150172;2020;12;70;7
150172;2020;12;72;1
150172;2021;12;70;7
150172;2021;12;72;1
150172;2022;12;70;7
150172;2022;12;72;1
150175;2020;12;70;4
150175;2020;12;72;1
150175;2021;12;70;4
150175;2021;12;72;1
150175;2022;12;70;4
150175;2022;12;72;1
150178;2020;12;70;12
150178;2021;12;70;12
150178;2022;12;70;12
150180;2020;12;70;26
150180;2020;12;72;1
150180;2021;12;70;24
150180;2021;12;72;1
150180;2022;12;70;23
150180;2022;12;72;1
150190;2020;12;70;7
150190;2020;12;72;1
150190;2021;12;70;9
150190;2021;12;72;1
150190;2022;12;70;9
150190;2022;12;72;1
150195;2020;12;70;10
150195;2020;12;72;1
150195;2021;12;70;12
150195;2021;12;72;1
150195;2022;12;70;12
150195;2022;12;72;1
150200;2020;12;70;8
150200;2021;12;70;8
150200;2022;12;70;4
150210;2020;12;70;28
150210;2020;12;72;3
150210;2021;12;70;42
150210;2021;12;72;3
150210;2022;12;70;44
150210;2022;12;72;3
150215;2020;12;70;13
150215;2021;12;70;13
150215;2022;12;70;13
150215;2022;12;72;3
150220;2020;12;70;24
150220;2020;12;72;4
150220;2021;12;70;24
150220;2021;12;72;4
150220;2022;12;70;24
150220;2022;12;72;4
150230;2020;12;70;17
150230;2020;12;72;1
150230;2021;12;70;17
150230;2021;12;72;1
150230;2022;12;70;17
150230;2022;12;72;1
150240;2020;12;70;51
150240;2020;12;72;8
150240;2021;12;70;51
150240;2021;12;72;6
150240;2022;12;70;51
150240;2022;12;72;6
150250;2020;12;70;8
150250;2021;12;70;8
150250;2022;12;70;8
150260;2020;12;70;5
150260;2020;12;72;1
150260;2021;12;70;5
150260;2021;12;72;1
150260;2022;12;70;5
150260;2022;12;72;1
150270;2020;12;70;15
150270;2020;12;72;2
150270;2021;12;70;15
150270;2021;12;72;2
150270;2022;12;70;15
150270;2022;12;72;1
150275;2020;12;70;8
150275;2020;12;72;1
150275;2021;12;70;8
150275;2021;12;72;1
150275;2022;12;70;8
150275;2022;12;72;1
150276;2020;12;70;5
150276;2020;12;72;1
150276;2021;12;70;5
150276;2021;12;72;1
150276;2022;12;70;5
150276;2022;12;72;1
150277;2020;12;70;8
150277;2020;12;72;1
150277;2021;12;70;8
150277;2021;12;72;1
150277;2022;12;70;8
150277;2022;12;72;1
150280;2020;12;70;8
150280;2021;12;70;8
150280;2022;12;70;8
150285;2020;12;70;6
150285;2020;12;72;1
150285;2021;12;70;6
150285;2021;12;72;1
150285;2022;12;70;6
150285;2022;12;72;1
150290;2020;12;70;14
150290;2020;12;72;2
150290;2021;12;70;14
150290;2021;12;72;2
150290;2022;12;70;14
150290;2022;12;72;2
150293;2020;12;70;16
150293;2020;12;72;3
150293;2021;12;70;14
150293;2021;12;72;3
150293;2022;12;70;14
150293;2022;12;72;3
150295;2020;12;70;7
150295;2021;12;70;7
150295;2022;12;70;10
150300;2020;12;70;4
150300;2020;12;72;1
150300;2021;12;70;4
150300;2021;12;72;1
150300;2022;12;70;4
150300;2022;12;72;1
150304;2020;12;70;6
150304;2021;12;70;7
150304;2022;12;70;8
150307;2020;12;70;9
150307;2020;12;72;1
150307;2021;12;70;9
150307;2021;12;72;1
150307;2022;12;70;9
150307;2022;12;72;1
150309;2020;12;70;9
150309;2021;12;70;10
150309;2022;12;70;10
150310;2020;12;70;8
150310;2020;12;72;1
150310;2021;12;70;8
150310;2021;12;72;1
150310;2022;12;70;9
150310;2022;12;72;1
150320;2020;12;70;12
150320;2020;12;72;2
150320;2021;12;70;14
150320;2021;12;72;2
150320;2022;12;70;14
150320;2022;12;72;2
150330;2020;12;70;14
150330;2020;12;72;1
150330;2021;12;70;14
150330;2021;12;72;1
150330;2022;12;70;14
150330;2022;12;72;1
150340;2020;12;70;5
150340;2020;12;72;1
150340;2021;12;70;6
150340;2021;12;72;1
150340;2022;12;70;6
150340;2022;12;72;1
150345;2020;12;70;16
150345;2020;12;72;2
150345;2021;12;70;16
150345;2021;12;72;2
150345;2022;12;70;16
150350;2020;12;70;10
150350;2020;12;72;1
150350;2021;12;70;10
150350;2021;12;72;1
150350;2022;12;70;13
150350;2022;12;72;1
150360;2020;12;70;29
150360;2021;12;70;30
150360;2022;12;70;26
150370;2020;12;70;18
150370;2020;12;72;1
150370;2021;12;70;19
150370;2021;12;72;1
150370;2022;12;70;19
150370;2022;12;72;1
150375;2020;12;70;4
150375;2021;12;70;6
150375;2022;12;70;6
150380;2020;12;70;11
150380;2020;12;72;1
150380;2021;12;70;11
150380;2021;12;72;1
150380;2022;12;70;11
150380;2022;12;72;1
150390;2020;12;70;15
150390;2021;12;70;16
150390;2022;12;70;16
150400;2020;12;70;7
150400;2021;12;70;9
150400;2022;12;70;10
150405;2020;12;70;11
150405;2020;12;72;2
150405;2021;12;70;11
150405;2021;12;72;2
150405;2022;12;70;11
150405;2022;12;72;2
150410;2020;12;70;4
150410;2020;12;72;1
150410;2021;12;70;4
150410;2021;12;72;1
150410;2022;12;70;4
150410;2022;12;72;1
150420;2020;12;70;39
150420;2021;12;70;39
150420;2022;12;70;40
150430;2020;12;70;12
150430;2020;12;72;1
150430;2021;12;70;12
150430;2021;12;72;1
150430;2022;12;70;13
150440;2020;12;70;7
150440;2021;12;70;8
150440;2022;12;70;8
150442;2020;12;70;24
150442;2020;12;72;2
150442;2021;12;70;24
150442;2022;12;70;26
150445;2020;12;70;7
150445;2020;12;72;1
150445;2021;12;70;7
150445;2021;12;72;1
150445;2022;12;70;7
150445;2022;12;72;1
150450;2020;12;70;8
150450;2020;12;72;1
150450;2021;12;70;8
150450;2021;12;72;1
150450;2022;12;70;8
150450;2022;12;72;1
150460;2020;12;70;8
150460;2020;12;72;1
150460;2021;12;70;9
150460;2021;12;72;1
150460;2022;12;70;8
150460;2022;12;72;1
150470;2020;12;70;8
150470;2020;12;72;1
150470;2021;12;70;12
150470;2021;12;72;1
150470;2022;12;70;12
150470;2022;12;72;1
150475;2020;12;70;11
150475;2021;12;70;8
150475;2022;12;70;8
150480;2020;12;70;15
150480;2021;12;70;15
150480;2022;12;70;16
150490;2020;12;70;9
150490;2021;12;70;8
150490;2022;12;70;8
150495;2020;12;70;6
150495;2021;12;70;6
150495;2022;12;70;9
150497;2020;12;70;6
150497;2020;12;72;1
150497;2021;12;70;6
150497;2021;12;72;1
150497;2022;12;70;6
150497;2022;12;72;1
150500;2020;12;70;7
150500;2020;12;72;1
150500;2021;12;70;7
150500;2021;12;72;1
150500;2022;12;70;7
150500;2022;12;72;1
150503;2020;12;70;9
150503;2020;12;72;1
150503;2021;12;70;9
150503;2021;12;72;1
150503;2022;12;70;9
150503;2022;12;72;1
150506;2020;12;70;16
150506;2020;12;72;1
150506;2021;12;70;16
150506;2021;12;72;1
150506;2022;12;70;16
150506;2022;12;72;1
150510;2020;12;70;13
150510;2020;12;72;1
150510;2021;12;70;13
150510;2022;12;70;13
150520;2020;12;70;8
150520;2021;12;70;8
150520;2022;12;70;8
150530;2020;12;70;16
150530;2020;12;72;2
150530;2021;12;70;16
150530;2021;12;72;2
