MUNICIPIO_CODIGO;ANO;MES;TIPO_EQP;TOTAL_EQUIPES
120017;2017;12;4;1
120017;2018;12;1;1
120017;2018;12;4;1
120017;2019;12;1;2
120017;2020;12;70;5
120017;2021;12;70;5
120017;2022;12;70;5
120017;2022;12;76;1
120020;2013;12;1;19
120020;2013;12;4;3
120020;2013;12;14;1
120020;2014;12;1;23
120020;2014;12;4;1
120020;2014;12;14;1
120020;2015;12;1;24
120020;2015;12;4;2
120020;2015;12;14;1
120020;2016;12;1;25
120020;2016;12;4;2
120020;2016;12;14;1
120020;2017;12;1;23
120020;2017;12;4;1
120020;2017;12;14;1
120020;2018;12;1;22
120020;2018;12;4;1
120020;2018;12;14;1
120020;2019;12;1;22
120020;2019;12;4;1
120020;2020;12;1;4
120020;2020;12;4;1
120020;2020;12;70;39
120020;2021;12;1;2
120020;2021;12;70;39
120020;2022;12;1;2
120020;2022;12;70;39
120025;2013;12;1;1
120025;2013;12;4;1
120025;2014;12;1;1
120025;2014;12;4;1
120025;2015;12;1;1
120025;2015;12;4;1
120025;2016;12;1;1
120025;2016;12;4;1
120025;2017;12;1;1
120025;2017;12;4;1
120025;2018;12;1;1
120025;2018;12;4;1
120025;2019;12;1;1
120025;2019;12;4;1
120025;2020;12;70;7
120025;2021;12;70;7
120025;2022;12;70;8
120025;2022;12;76;2
120030;2013;12;1;3
120030;2014;12;1;3
120030;2015;12;1;4
120030;2016;12;1;4
120030;2017;12;1;4
120030;2018;12;1;1
120030;2019;12;1;1
120030;2020;12;70;8
120030;2021;12;70;9
120030;2022;12;70;9
120032;2013;12;1;1
120032;2013;12;12;1
120032;2014;12;1;1
120032;2015;12;1;1
120032;2016;12;1;1
120032;2017;12;1;1
120032;2018;12;1;1
120032;2019;12;1;1
120032;2020;12;70;3
120032;2021;12;70;3
120032;2022;12;70;3
120033;2013;12;1;1
120033;2013;12;4;1
120033;2014;12;1;2
120033;2014;12;4;1
120033;2015;12;4;1
120033;2016;12;4;1
120033;2017;12;4;1
120033;2018;12;1;1
120033;2018;12;4;1
120033;2019;12;4;1
120033;2020;12;70;8
120033;2021;12;70;9
120033;2022;12;70;10
120034;2013;12;1;2
120034;2014;12;1;1
120034;2014;12;12;1
120034;2015;12;1;1
120034;2015;12;12;1
120034;2016;12;1;1
120034;2016;12;12;1
120034;2017;12;12;1
120034;2018;12;1;1
120034;2018;12;12;1
120034;2019;12;4;1
120034;2020;12;70;4
120034;2021;12;70;4
120034;2022;12;70;4
120035;2013;12;12;1
120035;2014;12;12;1
120035;2015;12;12;1
120035;2016;12;12;1
120035;2017;12;12;1
120035;2018;12;12;1
120035;2019;12;12;1
120035;2020;12;70;6
120035;2021;12;70;6
120035;2022;12;70;5
120038;2020;12;70;8
120038;2021;12;70;8
120038;2022;12;70;8
120039;2013;12;1;1
120039;2013;12;4;1
120039;2014;12;1;2
120039;2014;12;4;1
120039;2015;12;1;2
120039;2015;12;4;1
120039;2016;12;1;2
120039;2016;12;4;1
120039;2017;12;1;2
120039;2017;12;4;1
120039;2018;12;1;1
120039;2018;12;4;1
120039;2018;12;12;1
120039;2019;12;1;1
120039;2019;12;4;1
120039;2019;12;12;1
120039;2020;12;70;5
120039;2021;12;70;5
120039;2022;12;70;5
120040;2013;12;1;28
120040;2013;12;4;11
120040;2014;12;1;36
120040;2014;12;4;8
120040;2014;12;17;3
120040;2015;12;1;34
120040;2015;12;4;9
120040;2015;12;17;3
120040;2016;12;1;34
120040;2016;12;4;16
120040;2016;12;17;5
120040;2017;12;1;37
120040;2017;12;4;12
120040;2017;12;17;3
120040;2018;12;1;42
120040;2018;12;4;10
120040;2018;12;17;2
120040;2019;12;1;31
120040;2019;12;4;12
120040;2019;12;17;2
120040;2020;12;70;79
120040;2020;12;76;14
120040;2021;12;70;82
120040;2021;12;76;18
120040;2022;12;70;82
120040;2022;12;76;21
120042;2013;12;1;4
120042;2013;12;4;1
120042;2014;12;1;4
120042;2014;12;4;1
120042;2015;12;1;4
120042;2015;12;4;1
120042;2016;12;1;4
120042;2016;12;4;1
120042;2017;12;1;6
120042;2017;12;4;1
120042;2018;12;1;4
120042;2018;12;4;1
120042;2019;12;1;5
120042;2019;12;4;1
120042;2020;12;70;8
120042;2021;12;70;8
120042;2022;12;70;10
120043;2020;12;70;2
120043;2021;12;70;3
120043;2022;12;70;3
120045;2020;12;70;8
120045;2021;12;70;8
120045;2022;12;70;8
120050;2013;12;4;1
120050;2014;12;4;1
120050;2015;12;1;1
120050;2015;12;4;1
120050;2015;12;12;3
120050;2016;12;1;1
120050;2016;12;4;1
120050;2016;12;12;3
120050;2017;12;1;2
120050;2017;12;4;1
120050;2017;12;12;3
120050;2018;12;1;2
120050;2018;12;4;1
120050;2018;12;12;3
120050;2019;12;1;2
120050;2019;12;4;1
120050;2019;12;12;3
120050;2020;12;70;16
120050;2021;12;70;16
120050;2022;12;70;16
120060;2013;12;1;2
120060;2014;12;1;2
120060;2015;12;1;2
120060;2016;12;1;2
120060;2017;12;1;2
120060;2018;12;1;1
120060;2019;12;1;1
120060;2020;12;70;10
120060;2021;12;70;10
120060;2021;12;76;1
120060;2022;12;70;10
120060;2022;12;76;1
120070;2013;12;4;1
120070;2014;12;1;3
120070;2014;12;4;1
120070;2015;12;1;3
120070;2015;12;4;1
120070;2016;12;1;3
120070;2016;12;4;1
120070;2017;12;1;3
120070;2017;12;4;1
120070;2018;12;1;3
120070;2018;12;4;1
120070;2019;12;1;3
120070;2019;12;4;1
120070;2020;12;4;1
120070;2020;12;70;6
120070;2020;12;76;2
120070;2021;12;4;1
120070;2021;12;70;6
120070;2021;12;76;2
120070;2022;12;4;1
120070;2022;12;70;6
120070;2022;12;76;2
120080;2020;12;70;5
120080;2021;12;70;5
120080;2022;12;70;5
130002;2013;12;1;1
130002;2013;12;4;1
130002;2014;12;1;1
130002;2014;12;4;1
130002;2015;12;1;1
130002;2015;12;4;1
130002;2016;12;1;1
130002;2016;12;4;1
130002;2017;12;4;1
130002;2018;12;4;1
130002;2019;12;4;1
130002;2020;12;70;5
130002;2021;12;70;5
130002;2022;12;70;5
130006;2013;12;4;1
130006;2014;12;4;1
130006;2015;12;4;1
130006;2016;12;4;1
130006;2017;12;1;1
130006;2020;12;70;3
130006;2021;12;70;4
130006;2022;12;70;4
130008;2013;12;1;1
130008;2013;12;4;1
130008;2014;12;1;2
130008;2014;12;4;1
130008;2015;12;1;2
130008;2015;12;4;1
130008;2016;12;1;2
130008;2016;12;4;1
130008;2017;12;1;2
130008;2017;12;4;1
130008;2018;12;1;1
130008;2019;12;1;1
130008;2019;12;4;1
130008;2020;12;70;5
130008;2021;12;70;6
130008;2022;12;70;6
130010;2013;12;1;1
130010;2013;12;4;1
130010;2014;12;1;1
130010;2014;12;4;1
130010;2015;12;1;1
130010;2015;12;4;1
130010;2016;12;1;1
130010;2016;12;4;1
130010;2017;12;1;1
130010;2017;12;4;1
130010;2018;12;1;1
130010;2018;12;4;1
130010;2019;12;1;1
130010;2019;12;4;1
130010;2020;12;70;10
130010;2021;12;70;8
130010;2022;12;70;10
130014;2013;12;4;2
130014;2014;12;1;3
130014;2015;12;1;3
130014;2016;12;1;3
130014;2017;12;1;4
130014;2020;12;70;9
130014;2021;12;70;9
130014;2022;12;70;9
130020;2013;12;1;1
130020;2013;12;4;2
130020;2014;12;1;1
130020;2015;12;1;2
130020;2015;12;4;2
130020;2016;12;1;2
130020;2016;12;4;2
130020;2017;12;1;2
130020;2017;12;4;2
130020;2018;12;1;3
130020;2018;12;4;2
130020;2019;12;1;3
130020;2019;12;4;2
130020;2020;12;70;8
130020;2021;12;70;8
130020;2022;12;70;8
130030;2013;12;1;2
130030;2014;12;1;2
130030;2014;12;12;2
130030;2015;12;1;2
130030;2015;12;12;2
130030;2016;12;1;2
130030;2016;12;12;2
130030;2017;12;1;3
130030;2017;12;12;1
130030;2018;12;1;2
130030;2018;12;12;2
130030;2019;12;1;2
130030;2019;12;12;2
130030;2020;12;70;17
130030;2021;12;70;18
130030;2022;12;70;18
130040;2013;12;4;3
130040;2014;12;1;1
130040;2014;12;4;2
130040;2015;12;1;1
130040;2015;12;4;2
130040;2016;12;1;2
130040;2016;12;4;2
130040;2017;12;1;2
130040;2017;12;4;1
130040;2018;12;1;3
130040;2018;12;4;1
130040;2019;12;1;3
130040;2019;12;4;1
130040;2020;12;70;8
130040;2021;12;70;9
130040;2022;12;70;9
130050;2013;12;1;2
130050;2013;12;4;2
130050;2014;12;1;2
130050;2014;12;4;2
130050;2015;12;1;1
130050;2015;12;4;3
130050;2016;12;4;3
130050;2017;12;1;3
130050;2018;12;4;2
130050;2019;12;4;2
130050;2020;12;70;11
130050;2021;12;70;11
130050;2022;12;70;11
130060;2013;12;1;6
130060;2013;12;4;1
130060;2014;12;1;5
130060;2014;12;4;1
130060;2014;12;12;1
130060;2015;12;1;6
130060;2015;12;12;2
130060;2016;12;1;6
130060;2016;12;4;2
130060;2017;12;1;7
130060;2017;12;4;2
130060;2018;12;1;6
130060;2018;12;4;1
130060;2019;12;1;5
130060;2019;12;4;2
130060;2020;12;70;10
130060;2020;12;76;3
130060;2021;12;70;10
130060;2021;12;76;3
130060;2022;12;70;10
130060;2022;12;76;3
130063;2013;12;1;2
130063;2014;12;1;1
130063;2015;12;1;1
130063;2016;12;1;1
130063;2017;12;1;1
130063;2018;12;1;1
130063;2019;12;4;1
130063;2020;12;70;4
130063;2021;12;70;4
130063;2022;12;70;4
130068;2013;12;1;2
130068;2013;12;4;3
130068;2014;12;1;4
130068;2014;12;12;1
130068;2015;12;1;4
130068;2015;12;12;1
130068;2016;12;1;4
130068;2016;12;12;1
130068;2017;12;1;4
130068;2017;12;12;1
130068;2018;12;12;2
130068;2019;12;12;2
130068;2020;12;70;6
130068;2021;12;70;6
130068;2022;12;70;7
130070;2013;12;4;3
130070;2014;12;4;3
130070;2015;12;4;3
130070;2016;12;4;3
130070;2017;12;4;3
130070;2018;12;1;1
130070;2018;12;4;3
130070;2019;12;1;1
130070;2019;12;4;3
130070;2020;12;4;2
130070;2020;12;70;9
130070;2021;12;4;2
130070;2021;12;70;9
130070;2022;12;4;2
130070;2022;12;70;9
130080;2013;12;4;2
130080;2014;12;4;2
130080;2015;12;4;2
130080;2016;12;4;2
130080;2017;12;4;2
130080;2018;12;4;2
130080;2019;12;4;2
130080;2020;12;70;12
130080;2021;12;70;12
130080;2022;12;70;12
130083;2013;12;1;1
130083;2014;12;1;1
130083;2015;12;1;1
130083;2016;12;1;1
130083;2017;12;1;1
130083;2018;12;1;1
130083;2019;12;1;1
130083;2020;12;70;6
130083;2021;12;70;6
130083;2022;12;70;6
130090;2013;12;1;2
130090;2013;12;4;1
130090;2014;12;1;2
130090;2014;12;4;1
130090;2015;12;1;3
130090;2015;12;4;1
