ESTADO_CODIGO;ESTADO_SIGLA;ESTADO_NOME;REGIAO_SAUDE_CODIGO;REGIAO_SAUDE_NOME;CO_CEP;ANO;MES;REGIAO_SAUDE_POPULACAO;TIPO;REGIAO_SAUDE_QTDE_CAPS;REGIAO_SAUDE_IC
22;PI;Piauí;22005;Planície Litorânea;64230000,0;2018;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64230000,0;2019;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64230000,0;2020;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64230000,0;2021;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64230000,0;2022;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64235000,0;2018;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64235000,0;2019;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64235000,0;2020;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64235000,0;2021;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22005;Planície Litorânea;64235000,0;2022;12;291586;CAPS I;1;0,17147599678996933
22;PI;Piauí;22006;Serra da Capivara;64760000,0;2018;12;150890;CAPS I;1;0,3313672211544834
22;PI;Piauí;22006;Serra da Capivara;64760000,0;2019;12;150890;CAPS I;1;0,3313672211544834
22;PI;Piauí;22006;Serra da Capivara;64760000,0;2020;12;150890;CAPS I;1;0,3313672211544834
22;PI;Piauí;22006;Serra da Capivara;64760000,0;2021;12;150890;CAPS I;1;0,3313672211544834
22;PI;Piauí;22006;Serra da Capivara;64760000,0;2022;12;150890;CAPS I;1;0,3313672211544834
22;PI;Piauí;22006;Serra da Capivara;64770000,0;2018;12;150890;CAPS II;1;0,6627344423089668
22;PI;Piauí;22006;Serra da Capivara;64770000,0;2019;12;150890;CAPS II;1;0,6627344423089668
22;PI;Piauí;22006;Serra da Capivara;64770000,0;2020;12;150890;CAPS II;1;0,6627344423089668
22;PI;Piauí;22006;Serra da Capivara;64770000,0;2021;12;150890;CAPS II;1;0,6627344423089668
22;PI;Piauí;22006;Serra da Capivara;64770000,0;2022;12;150890;CAPS II;1;0,6627344423089668
22;PI;Piauí;22007;Tabuleiros do Alto Parnaíba;64860000,0;2018;12;52185;CAPS I;1;0,9581297307655456
22;PI;Piauí;22007;Tabuleiros do Alto Parnaíba;64860000,0;2019;12;52185;CAPS I;1;0,9581297307655456
22;PI;Piauí;22007;Tabuleiros do Alto Parnaíba;64860000,0;2020;12;52185;CAPS I;1;0,9581297307655456
22;PI;Piauí;22007;Tabuleiros do Alto Parnaíba;64860000,0;2021;12;52185;CAPS I;1;0,9581297307655456
22;PI;Piauí;22007;Tabuleiros do Alto Parnaíba;64860000,0;2022;12;52185;CAPS I;1;0,9581297307655456
22;PI;Piauí;22008;Vale do Canindé;64500000,0;2018;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64500000,0;2019;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64500000,0;2020;12;106758;CAPS AD;1;0,9366979523782761
22;PI;Piauí;22008;Vale do Canindé;64500000,0;2020;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64500000,0;2021;12;106758;CAPS AD;1;0,9366979523782761
22;PI;Piauí;22008;Vale do Canindé;64500000,0;2022;12;106758;CAPS AD;1;0,9366979523782761
22;PI;Piauí;22008;Vale do Canindé;64500000,0;2022;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64700000,0;2018;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64700000,0;2019;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64700000,0;2020;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64700000,0;2021;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22008;Vale do Canindé;64700000,0;2022;12;106758;CAPS I;1;0,46834897618913807
22;PI;Piauí;22009;Vale do Rio Guaribas;64575000,0;2018;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64575000,0;2019;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64575000,0;2020;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64575000,0;2021;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64575000,0;2022;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64585000,0;2018;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64585000,0;2019;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64585000,0;2020;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64585000,0;2021;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64585000,0;2022;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64601530,0;2018;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64601530,0;2019;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64601530,0;2020;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64601530,0;2021;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64601530,0;2022;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64604080,0;2018;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64604080,0;2019;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64604080,0;2020;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64604080,0;2021;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64604080,0;2022;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64660000,0;2018;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64660000,0;2019;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64660000,0;2020;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64660000,0;2021;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64660000,0;2022;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64690000,0;2018;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64690000,0;2019;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64690000,0;2020;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64690000,0;2021;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64690000,0;2022;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2018;12;363707;CAPS AD;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2018;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2018;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2018;12;363707;CAPS IJ;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2019;12;363707;CAPS AD;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2019;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2019;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2019;12;363707;CAPS IJ;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2020;12;363707;CAPS AD;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2020;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2020;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2020;12;363707;CAPS IJ;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2021;12;363707;CAPS AD;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2021;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2021;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2021;12;363707;CAPS IJ;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2022;12;363707;CAPS AD;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2022;12;363707;CAPS I;1;0,13747329581228845
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2022;12;363707;CAPS II;1;0,2749465916245769
22;PI;Piauí;22009;Vale do Rio Guaribas;64750000,0;2022;12;363707;CAPS IJ;1;0,2749465916245769
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2018;12;102351;CAPS AD;1;0,9770300241326416
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2018;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2019;12;102351;CAPS AD;1;0,9770300241326416
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2019;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2020;12;102351;CAPS AD;1;0,9770300241326416
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2020;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2021;12;102351;CAPS AD;1;0,9770300241326416
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2021;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2022;12;102351;CAPS AD;1;0,9770300241326416
22;PI;Piauí;22010;Vale do Sambito;64300000,0;2022;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64320000,0;2018;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64320000,0;2019;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64320000,0;2020;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64320000,0;2021;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64320000,0;2022;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64325000,0;2018;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64325000,0;2019;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64325000,0;2020;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64325000,0;2021;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64325000,0;2022;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64535000,0;2018;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64535000,0;2019;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64535000,0;2020;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64535000,0;2021;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22010;Vale do Sambito;64535000,0;2022;12;102351;CAPS I;1;0,4885150120663208
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64800066,0;2018;12;202781;CAPS II;1;0,49314284868897973
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64800066,0;2019;12;202781;CAPS II;1;0,49314284868897973
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64800066,0;2020;12;202781;CAPS II;1;0,49314284868897973
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64800066,0;2021;12;202781;CAPS II;1;0,49314284868897973
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64800066,0;2022;12;202781;CAPS II;1;0,49314284868897973
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64801370,0;2018;12;202781;CAPS III;1;0,7397142730334696
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64801370,0;2019;12;202781;CAPS III;1;0,7397142730334696
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64801370,0;2020;12;202781;CAPS III;1;0,7397142730334696
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64801370,0;2021;12;202781;CAPS III;1;0,7397142730334696
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64801370,0;2022;12;202781;CAPS III;1;0,7397142730334696
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64835000,0;2018;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64835000,0;2019;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64835000,0;2020;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64835000,0;2021;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64835000,0;2022;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64840000,0;2018;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64840000,0;2019;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64840000,0;2020;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64840000,0;2021;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64840000,0;2022;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64890000,0;2018;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64890000,0;2019;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64890000,0;2020;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64890000,0;2021;12;202781;CAPS I;1;0,24657142434448986
22;PI;Piauí;22011;Vale dos Rios Piauí e Itaueiras;64890000,0;2022;12;202781;CAPS I;1;0,24657142434448986
23;CE;Ceará;23001;1ª Região Fortaleza;60050155,0;2018;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60050155,0;2019;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60110000,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60110000,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60110000,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60110000,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60110000,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60110110,0;2018;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60130000,0;2018;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60150055,0;2019;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60150055,0;2020;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60150055,0;2021;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60150055,0;2022;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60181375,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60181375,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60181375,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60181375,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60181375,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60190450,0;2018;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60190450,0;2019;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60190450,0;2020;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60190450,0;2021;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60190450,0;2022;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2018;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2019;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2020;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2021;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60325640,0;2022;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60334105,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60334105,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60334105,0;2021;12;2822811;Não informado;1;0,0
23;CE;Ceará;23001;1ª Região Fortaleza;60334105,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60336831,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60415510,0;2018;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;60415510,0;2019;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;60415510,0;2020;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;60415510,0;2021;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;60415510,0;2022;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;60430170,0;2018;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60430375,0;2018;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60430375,0;2019;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60430375,0;2020;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60430375,0;2021;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60430375,0;2022;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60431004,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60431004,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60431004,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60431004,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60431004,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60450340,0;2019;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60450340,0;2020;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60450340,0;2021;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60450340,0;2022;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60543362,0;2018;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60543362,0;2019;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60543362,0;2020;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60543362,0;2021;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60543362,0;2022;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60545232,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60545232,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60545232,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60545232,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60545232,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60714230,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60714230,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60714230,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60714230,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60714230,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60750030,0;2018;12;2822811;CAPS AD;2;0,07085136057639
23;CE;Ceará;23001;1ª Região Fortaleza;60750030,0;2019;12;2822811;CAPS AD;2;0,07085136057639
23;CE;Ceará;23001;1ª Região Fortaleza;60750030,0;2020;12;2822811;CAPS AD;2;0,07085136057639
23;CE;Ceará;23001;1ª Região Fortaleza;60750030,0;2021;12;2822811;CAPS AD;2;0,07085136057639
23;CE;Ceará;23001;1ª Região Fortaleza;60750030,0;2022;12;2822811;CAPS AD;2;0,07085136057639
23;CE;Ceará;23001;1ª Região Fortaleza;60822700,0;2020;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60822700,0;2021;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60822700,0;2022;12;2822811;CAPS IJ;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60833155,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60833155,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60833155,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60833155,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60833155,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60860005,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60860005,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60860005,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60860005,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60860005,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60871610,0;2019;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60871610,0;2020;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60871610,0;2021;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;60871610,0;2022;12;2822811;CAPS II;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2018;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2019;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2019;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2020;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2020;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2021;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2021;12;2822811;CAPS I;1;0,0177128401440975
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2022;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61700000,0;2022;12;2822811;CAPS I;2;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61760000,0;2018;12;2822811;CAPS AD;1;0,035425680288195
23;CE;Ceará;23001;1ª Região Fortaleza;61760000,0;2018;12;2822811;CAPS I;1;0,0177128401440975
