ESTADO_CODIGO;ESTADO_SIGLA;ESTADO_NOME;CO_CEP;ANO;MES;ESTADO_POPULACAO;TIPO;ESTADO_QTDE_CAPS;ESTADO_IC
26;PE;Pernambuco;55420000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55430000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55430000;2018;12;9051113;CAPS IJ;1;0,011048364991134239
26;PE;Pernambuco;55435000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55460000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55470000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55490000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55495000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55500000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55520000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55530000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55540000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55550000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55560000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55565000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55570000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55578000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55590000;2018;12;9051113;CAPS AD;1;0,011048364991134239
26;PE;Pernambuco;55590000;2018;12;9051113;Não informado;1;0,0
26;PE;Pernambuco;55602000;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;55620000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55630000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55636000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55642550;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;55644412;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;55660000;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;55670000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55700000;2018;12;9051113;CAPS III;1;0,01657254748670136
26;PE;Pernambuco;55715000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55720000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55750000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55790000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55800000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55819901;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;55820000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55825000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55840000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55850000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55870000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55890000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55900000;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;55920000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;55950000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56000000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56140000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56170000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56180000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56200000;2018;12;9051113;CAPS AD;1;0,011048364991134239
26;PE;Pernambuco;56200000;2018;12;9051113;CAPS III;1;0,01657254748670136
26;PE;Pernambuco;56220000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56230000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56250000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56260000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56280000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56304410;2018;12;9051113;CAPS AD;1;0,011048364991134239
26;PE;Pernambuco;56330035;2018;12;9051113;CAPS IJ;1;0,011048364991134239
26;PE;Pernambuco;56330521;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;56355000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56360000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56380000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56395000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56400000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56460000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56480000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56503360;2018;12;9051113;CAPS AD;1;0,011048364991134239
26;PE;Pernambuco;56509856;2018;12;9051113;CAPS II;1;0,011048364991134239
26;PE;Pernambuco;56520000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56560000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56565000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56580000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56600000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56640000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56700000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56700000;2018;12;9051113;CAPS IJ;1;0,011048364991134239
26;PE;Pernambuco;56780000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56800000;2018;12;9051113;CAPS III;1;0,01657254748670136
26;PE;Pernambuco;56800000;2018;12;9051113;CAPS IJ;1;0,011048364991134239
26;PE;Pernambuco;56820000;2018;12;9051113;CAPS I;1;0,005524182495567119
26;PE;Pernambuco;56912000;2018;12;9051113;CAPS AD;1;0,011048364991134239
26;PE;Pernambuco;56912000;2018;12;9051113;CAPS IJ;1;0,011048364991134239
26;PE;Pernambuco;56912321;2018;12;9051113;Não informado;1;0,0
26;PE;Pernambuco;56950000;2018;12;9051113;CAPS I;1;0,005524182495567119
27;AL;Alagoas;57018630;2018;12;3125254;CAPS II;1;0,03199739925138885
27;AL;Alagoas;57036110;2018;12;3125254;CAPS II;1;0,03199739925138885
27;AL;Alagoas;57046350;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57055160;2018;12;3125254;CAPS III;1;0,04799609887708327
27;AL;Alagoas;57055320;2018;12;3125254;CAPS AD;2;0,0639947985027777
27;AL;Alagoas;57080000;2018;12;3125254;CAPS II;1;0,03199739925138885
27;AL;Alagoas;57100000;2018;12;3125254;CAPS II;1;0,03199739925138885
27;AL;Alagoas;57120000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57150000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57160000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57200000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57210000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57230000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57240970;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57245133;2018;12;3125254;CAPS II;1;0,03199739925138885
27;AL;Alagoas;57250000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57260000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57265000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57270000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57275000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57280000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57290000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57307530;2018;12;3125254;CAPS AD;1;0,03199739925138885
27;AL;Alagoas;57311247;2018;12;3125254;CAPS II;1;0,03199739925138885
27;AL;Alagoas;57320000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57330000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57340000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57360000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57370000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57400000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57420000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57442000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57445000;2018;12;3125254;CAPS AD;1;0,03199739925138885
27;AL;Alagoas;57460000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57480000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57490000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57500000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57525000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57530000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57540000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57545000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57580000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57600010;2018;12;3125254;CAPS II;1;0,03199739925138885
27;AL;Alagoas;57601080;2018;12;3125254;CAPS AD;1;0,03199739925138885
27;AL;Alagoas;57625000;2018;12;3125254;Não informado;1;0,0
27;AL;Alagoas;57640000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57660000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57680000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57690000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57700000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57750000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57770000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57780000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57800000;2018;12;3125254;CAPS I;2;0,03199739925138885
27;AL;Alagoas;57820000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57860000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57890000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57900000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57910000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57920000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57930000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57945000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57955000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57975000;2018;12;3125254;CAPS AD;1;0,03199739925138885
27;AL;Alagoas;57975000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57980000;2018;12;3125254;CAPS I;1;0,015998699625694425
27;AL;Alagoas;57990000;2018;12;3125254;CAPS I;1;0,015998699625694425
28;SE;Sergipe;49010000;2018;12;2211868;CAPS III;1;0,06781598178553151
28;SE;Sergipe;49037220;2018;12;2211868;CAPS AD;1;0,04521065452368767
28;SE;Sergipe;49037490;2018;12;2211868;CAPS III;1;0,06781598178553151
28;SE;Sergipe;49052270;2018;12;2211868;CAPS III;1;0,06781598178553151
28;SE;Sergipe;49055530;2018;12;2211868;CAPS IJ;1;0,04521065452368767
28;SE;Sergipe;49075190;2018;12;2211868;CAPS III;1;0,06781598178553151
28;SE;Sergipe;49100000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49100000;2018;12;2211868;CAPS II;1;0,04521065452368767
28;SE;Sergipe;49120000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49140000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49160000;2018;12;2211868;CAPS AD;1;0,04521065452368767
28;SE;Sergipe;49160000;2018;12;2211868;CAPS II;2;0,09042130904737535
28;SE;Sergipe;49160000;2018;12;2211868;CAPS IJ;1;0,04521065452368767
28;SE;Sergipe;49170000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49200000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49260000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49270000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49290000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49300000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49320000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49360000;2018;12;2211868;Não informado;1;0,0
28;SE;Sergipe;49390000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49400000;2018;12;2211868;CAPS AD;1;0,04521065452368767
28;SE;Sergipe;49400000;2018;12;2211868;CAPS II;1;0,04521065452368767
28;SE;Sergipe;49480000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49490000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49500232;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49510000;2018;12;2211868;CAPS AD;1;0,04521065452368767
28;SE;Sergipe;49520000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49525000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49550000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49600000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49680000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49700000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49770000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49790000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49800000;2018;12;2211868;Não informado;1;0,0
28;SE;Sergipe;49820000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49900000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49930000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49950000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49970000;2018;12;2211868;CAPS I;1;0,022605327261843836
28;SE;Sergipe;49980000;2018;12;2211868;CAPS I;1;0,022605327261843836
29;BA;Bahia;40026010;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;40050300;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;40100000;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;40100050;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;40240550;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;40330201;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;40340580;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;40390675;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;40415305;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;40720720;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;41100000;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;41100010;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;41250420;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;41310295;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;41345539;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;41613066;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;41650400;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;41750260;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;41940650;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;42700000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;42700000;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;42700230;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;42800030;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;42800140;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;42802000;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;42840000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;42850000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;43810271;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;43850000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;43900000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44001448;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;44051730;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;44075185;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;44075475;2018;12;14659023;CAPS III;1;0,010232605542674978
29;BA;Bahia;44077450;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44150000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44190000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44200000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44230000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44245000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44250000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44255000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44300000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44320000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44330000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44340000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44345000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44350000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44360000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44420000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44460000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44470000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44500000;2018;12;14659023;Não informado;1;0,0
29;BA;Bahia;44520000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44530000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44540000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44550000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44571009;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;44573420;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;44600000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44620000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44630000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44640000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44655000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44660000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44680000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44695000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44700000;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;44700000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;44710000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44720000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44740000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44745000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44750000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44755000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44770000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44775000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44790000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44840000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44850000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44890000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44920000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44925000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;44930000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45000100;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;45000100;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;45005000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45120000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45140000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45150000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45157000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45160000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45170000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45180000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45190000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45210006;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45210014;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;45260000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45270000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45280000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45300000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45345000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45360000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45370000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45400000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45416000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45420000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45435000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45445000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45450000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45480000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45490000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45500000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45530000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45545000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45550000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45570000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45580000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45600045;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45600200;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;45600200;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;45630000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45638000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45650250;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45652130;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;45652474;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;45680000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45690000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45700000;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;45700000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45710000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45745000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45760000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45807000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45810000;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;45810000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45810000;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;45825000;2018;12;14659023;CAPS II;1;0,006821737028449986
29;BA;Bahia;45825570;2018;12;14659023;CAPS AD;1;0,006821737028449986
29;BA;Bahia;45825570;2018;12;14659023;CAPS IJ;1;0,006821737028449986
29;BA;Bahia;45836000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45840000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45848000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45860000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45880000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45900000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45910000;2018;12;14659023;CAPS I;1;0,003410868514224993
29;BA;Bahia;45920000;2018;12;14659023;CAPS I;1;0,003410868514224993
