ESTADO_CODIGO;MUNICIPIO_CODIGO;SERVICO_ESPECIALIZADO_CODIGO;SERVICO_ESPECIALIZADO_CLASSIFICACAO_CODIGO;ANO;TOTAL_SERVICO_HOSPITALAR_SAUDE_MENTAL
31;316890;115;2;2019;1
31;316890;115;2;2020;1
31;316890;115;2;2021;1
31;316890;115;2;2022;1
31;316900;115;2;2018;1
31;316900;115;2;2019;2
31;316900;115;2;2020;2
31;316900;115;2;2021;2
31;316900;115;2;2022;1
31;316920;115;2;2018;2
31;316920;115;2;2019;2
31;316920;115;2;2020;2
31;316920;115;2;2021;2
31;316920;115;2;2022;3
31;316930;115;2;2018;5
31;316930;115;2;2019;6
31;316930;115;2;2020;7
31;316930;115;2;2021;7
31;316930;115;2;2022;8
31;316935;115;2;2018;5
31;316935;115;2;2019;5
31;316935;115;2;2020;6
31;316935;115;2;2021;6
31;316935;115;2;2022;6
31;316940;115;2;2018;15
31;316940;115;2;2019;12
31;316940;115;2;2020;14
31;316940;115;2;2021;14
31;316940;115;2;2022;14
31;316940;115;3;2018;1
31;316940;115;3;2019;1
31;316940;115;3;2020;1
31;316940;115;3;2021;1
31;316940;115;3;2022;1
31;316960;115;2;2018;2
31;316960;115;2;2019;2
31;316960;115;2;2020;2
31;316960;115;2;2021;2
31;316960;115;2;2022;2
31;316970;115;2;2018;5
31;316970;115;2;2019;4
31;316970;115;2;2020;4
31;316970;115;2;2021;5
31;316970;115;2;2022;4
31;316970;115;3;2018;1
31;316970;115;3;2019;1
31;316970;115;3;2020;1
31;316970;115;3;2021;1
31;316970;115;3;2022;1
31;316990;115;2;2018;4
31;316990;115;2;2019;4
31;316990;115;2;2020;4
31;316990;115;2;2021;7
31;316990;115;2;2022;7
31;316990;115;3;2018;1
31;316990;115;3;2019;1
31;316990;115;3;2020;1
31;316990;115;3;2021;1
31;316990;115;3;2022;1
31;317005;115;2;2018;1
31;317005;115;2;2019;1
31;317005;115;2;2020;1
31;317005;115;2;2021;1
31;317005;115;2;2022;1
31;317010;115;2;2018;45
31;317010;115;2;2019;39
31;317010;115;2;2020;28
31;317010;115;2;2021;27
31;317010;115;2;2022;27
31;317010;115;3;2018;1
31;317010;115;3;2019;1
31;317010;115;3;2020;1
31;317010;115;3;2021;1
31;317010;115;3;2022;1
31;317020;115;2;2018;32
31;317020;115;2;2019;32
31;317020;115;2;2020;38
31;317020;115;2;2021;44
31;317020;115;2;2022;44
31;317020;115;3;2018;1
31;317020;115;3;2019;1
31;317020;115;3;2020;1
31;317020;115;3;2021;1
31;317020;115;3;2022;1
31;317040;115;2;2018;12
31;317040;115;2;2019;12
31;317040;115;2;2020;12
31;317040;115;2;2021;13
31;317040;115;2;2022;17
31;317040;115;3;2020;1
31;317040;115;3;2021;1
31;317040;115;3;2022;1
31;317043;115;2;2018;1
31;317043;115;2;2019;2
31;317043;115;2;2020;2
31;317043;115;2;2021;2
31;317043;115;2;2022;2
31;317057;115;2;2021;1
31;317057;115;2;2022;1
31;317070;115;2;2018;6
31;317070;115;2;2019;8
31;317070;115;2;2020;8
31;317070;115;2;2021;8
31;317070;115;2;2022;9
31;317070;115;3;2018;1
31;317070;115;3;2019;1
31;317070;115;3;2020;1
31;317070;115;3;2021;1
31;317070;115;3;2022;1
31;317080;115;2;2018;3
31;317080;115;2;2019;3
31;317080;115;2;2020;3
31;317080;115;2;2021;5
31;317080;115;2;2022;5
31;317090;115;2;2018;1
31;317090;115;2;2019;1
31;317090;115;2;2020;1
31;317090;115;2;2021;1
31;317090;115;2;2022;1
31;317100;115;2;2018;3
31;317100;115;2;2019;3
31;317100;115;2;2020;3
31;317100;115;2;2021;3
31;317100;115;2;2022;4
31;317100;115;3;2022;1
31;317103;115;2;2018;1
31;317103;115;2;2019;1
31;317103;115;2;2020;1
31;317103;115;2;2021;1
31;317103;115;2;2022;1
31;317110;115;2;2020;1
31;317110;115;2;2021;1
31;317110;115;2;2022;1
31;317120;115;2;2018;6
31;317120;115;2;2019;6
31;317120;115;2;2020;6
31;317120;115;2;2021;6
31;317120;115;2;2022;6
31;317120;115;3;2018;1
31;317120;115;3;2019;1
31;317120;115;3;2020;1
31;317120;115;3;2021;1
31;317120;115;3;2022;1
31;317130;115;2;2018;3
31;317130;115;2;2019;3
31;317130;115;2;2020;4
31;317130;115;2;2021;4
31;317130;115;2;2022;4
31;317130;115;3;2018;2
31;317130;115;3;2019;2
31;317130;115;3;2020;2
31;317130;115;3;2021;2
31;317130;115;3;2022;2
31;317160;115;2;2018;1
31;317160;115;2;2019;1
31;317160;115;2;2020;1
31;317160;115;2;2021;1
31;317160;115;2;2022;1
31;317160;115;3;2018;1
31;317160;115;3;2019;1
31;317160;115;3;2020;1
31;317160;115;3;2021;1
31;317160;115;3;2022;1
31;317170;115;2;2018;1
31;317170;115;2;2019;1
31;317170;115;2;2020;1
31;317170;115;2;2021;1
31;317170;115;2;2022;1
31;317180;115;3;2018;1
31;317180;115;3;2019;1
31;317180;115;3;2020;1
31;317180;115;3;2021;1
31;317180;115;3;2022;1
31;317190;115;2;2021;1
31;317190;115;2;2022;1
31;317200;115;2;2018;2
31;317200;115;2;2019;2
31;317200;115;2;2020;3
31;317200;115;2;2021;3
31;317200;115;2;2022;3
31;317200;115;3;2018;1
31;317200;115;3;2019;1
31;317200;115;3;2020;1
31;317200;115;3;2021;1
31;317200;115;3;2022;1
32;320010;115;2;2018;2
32;320010;115;2;2019;3
32;320010;115;2;2020;3
32;320010;115;2;2021;3
32;320010;115;2;2022;3
32;320010;115;3;2018;1
32;320010;115;3;2019;1
32;320010;115;3;2020;1
32;320010;115;3;2021;1
32;320010;115;3;2022;1
32;320013;115;2;2018;1
32;320013;115;2;2019;1
32;320013;115;2;2020;1
32;320013;115;2;2021;1
32;320013;115;2;2022;1
32;320016;115;2;2018;1
32;320016;115;2;2019;1
32;320016;115;2;2020;1
32;320016;115;2;2021;2
32;320016;115;2;2022;3
32;320020;115;2;2018;1
32;320020;115;2;2019;1
32;320020;115;2;2020;1
32;320020;115;2;2021;1
32;320020;115;2;2022;1
32;320030;115;2;2018;2
32;320030;115;2;2019;2
32;320030;115;2;2020;2
32;320030;115;2;2021;2
32;320030;115;2;2022;2
32;320035;115;2;2022;1
32;320040;115;2;2018;8
32;320040;115;2;2019;8
32;320040;115;2;2020;9
32;320040;115;2;2021;9
32;320040;115;2;2022;8
32;320040;115;3;2019;1
32;320040;115;3;2020;1
32;320050;115;2;2018;1
32;320050;115;2;2019;1
32;320050;115;2;2020;1
32;320050;115;2;2021;1
32;320050;115;2;2022;1
32;320060;115;2;2018;21
32;320060;115;2;2019;22
32;320060;115;2;2020;22
32;320060;115;2;2021;23
32;320060;115;2;2022;23
32;320060;115;3;2018;1
32;320060;115;3;2019;1
32;320060;115;3;2020;1
32;320060;115;3;2021;1
32;320060;115;3;2022;1
32;320070;115;2;2018;2
32;320070;115;2;2019;2
32;320070;115;2;2020;1
32;320070;115;2;2021;1
32;320070;115;2;2022;2
32;320080;115;2;2018;4
32;320080;115;2;2019;4
32;320080;115;2;2020;4
32;320080;115;2;2021;4
32;320080;115;2;2022;6
32;320080;115;3;2021;1
32;320080;115;3;2022;1
32;320090;115;2;2018;5
32;320090;115;2;2019;5
32;320090;115;2;2020;5
32;320090;115;2;2021;5
32;320090;115;2;2022;5
32;320100;115;2;2021;1
32;320100;115;2;2022;1
32;320115;115;2;2018;2
32;320115;115;2;2019;2
32;320115;115;2;2020;2
32;320115;115;2;2021;5
32;320115;115;2;2022;7
32;320120;115;2;2018;10
32;320120;115;2;2019;12
32;320120;115;2;2020;12
32;320120;115;2;2021;12
32;320120;115;2;2022;15
32;320130;115;2;2018;10
32;320130;115;2;2019;10
32;320130;115;2;2020;10
32;320130;115;2;2021;11
32;320130;115;2;2022;12
32;320140;115;2;2018;4
32;320140;115;2;2019;4
32;320140;115;2;2020;4
32;320140;115;2;2021;5
32;320140;115;2;2022;5
32;320140;115;3;2018;1
32;320140;115;3;2019;1
32;320140;115;3;2020;1
32;320140;115;3;2021;1
32;320140;115;3;2022;1
32;320150;115;2;2018;9
32;320150;115;2;2019;13
32;320150;115;2;2020;13
32;320150;115;2;2021;13
32;320150;115;2;2022;13
32;320150;115;3;2018;2
32;320150;115;3;2019;2
32;320150;115;3;2020;2
32;320150;115;3;2021;2
32;320150;115;3;2022;2
32;320160;115;2;2018;1
32;320160;115;2;2019;1
32;320160;115;2;2020;1
32;320160;115;2;2021;1
32;320160;115;2;2022;1
32;320170;115;2;2018;4
32;320170;115;2;2019;4
32;320170;115;2;2020;4
32;320170;115;2;2021;4
32;320170;115;2;2022;4
32;320170;115;3;2019;1
32;320170;115;3;2020;1
32;320170;115;3;2021;1
32;320170;115;3;2022;1
32;320190;115;2;2018;8
32;320190;115;2;2019;9
32;320190;115;2;2020;9
32;320190;115;2;2021;11
32;320190;115;2;2022;11
32;320200;115;2;2019;2
32;320200;115;2;2020;2
32;320200;115;2;2021;2
32;320200;115;2;2022;1
32;320210;115;2;2019;1
32;320210;115;2;2020;1
32;320210;115;2;2021;1
32;320210;115;2;2022;2
32;320220;115;2;2018;2
32;320220;115;2;2019;2
32;320220;115;2;2020;3
32;320220;115;2;2021;4
32;320220;115;2;2022;4
32;320225;115;2;2019;4
32;320225;115;2;2020;5
32;320225;115;2;2021;3
32;320225;115;2;2022;2
32;320230;115;2;2018;1
32;320230;115;2;2019;2
32;320230;115;2;2020;2
32;320230;115;2;2021;2
32;320230;115;2;2022;2
32;320240;115;2;2018;18
32;320240;115;2;2019;16
32;320240;115;2;2020;12
32;320240;115;2;2021;13
32;320240;115;2;2022;14
32;320245;115;2;2018;2
32;320245;115;2;2019;2
32;320245;115;2;2020;2
32;320245;115;2;2021;3
32;320245;115;2;2022;3
32;320250;115;2;2018;2
32;320250;115;2;2019;2
32;320250;115;2;2020;2
32;320250;115;2;2021;2
32;320250;115;2;2022;2
32;320260;115;2;2018;2
32;320260;115;2;2019;2
32;320260;115;2;2020;2
32;320260;115;2;2021;2
32;320260;115;2;2022;8
32;320265;115;2;2018;2
32;320265;115;2;2019;3
32;320265;115;2;2020;4
32;320265;115;2;2021;4
32;320265;115;2;2022;3
32;320270;115;2;2022;1
32;320280;115;2;2018;2
32;320280;115;2;2019;2
32;320280;115;2;2020;2
32;320280;115;2;2021;2
32;320280;115;2;2022;2
32;320290;115;2;2018;2
32;320290;115;2;2019;2
32;320290;115;2;2020;2
32;320290;115;2;2021;2
32;320290;115;2;2022;2
32;320300;115;2;2018;2
32;320300;115;2;2019;2
32;320300;115;2;2020;2
32;320300;115;2;2021;2
32;320300;115;2;2022;2
32;320305;115;2;2018;3
32;320305;115;2;2019;9
32;320305;115;2;2020;9
32;320305;115;2;2021;11
32;320305;115;2;2022;13
32;320310;115;2;2018;2
32;320310;115;2;2019;1
32;320310;115;2;2020;2
32;320310;115;2;2021;2
32;320310;115;2;2022;2
32;320313;115;2;2018;1
32;320313;115;2;2019;1
32;320313;115;2;2020;1
32;320313;115;2;2021;1
32;320313;115;2;2022;2
32;320316;115;2;2018;1
32;320316;115;2;2019;1
32;320316;115;2;2020;1
32;320316;115;2;2021;1
32;320316;115;2;2022;1
32;320320;115;2;2018;18
32;320320;115;2;2019;29
32;320320;115;2;2020;29
32;320320;115;2;2021;29
32;320320;115;2;2022;33
32;320320;115;3;2018;1
32;320320;115;3;2019;1
32;320320;115;3;2020;1
32;320320;115;3;2021;1
32;320320;115;3;2022;1
32;320330;115;2;2018;3
32;320330;115;2;2019;3
32;320332;115;2;2018;6
32;320332;115;2;2019;6
32;320332;115;2;2020;6
32;320332;115;2;2021;6
32;320332;115;2;2022;6
32;320334;115;2;2021;1
32;320334;115;2;2022;2
32;320335;115;2;2018;1
32;320335;115;2;2019;1
32;320335;115;2;2020;1
32;320335;115;2;2021;1
32;320335;115;2;2022;1
32;320340;115;2;2018;3
32;320340;115;2;2019;3
32;320340;115;2;2020;3
32;320340;115;2;2021;3
32;320340;115;2;2022;4
32;320340;115;3;2018;1
32;320340;115;3;2019;1
32;320340;115;3;2020;1
32;320340;115;3;2021;1
32;320340;115;3;2022;1
32;320360;115;2;2021;1
32;320360;115;2;2022;1
32;320370;115;2;2018;4
32;320370;115;2;2019;4
32;320370;115;2;2020;5
32;320370;115;2;2021;5
32;320370;115;2;2022;5
32;320370;115;3;2018;1
32;320380;115;2;2018;1
32;320380;115;2;2019;1
32;320380;115;2;2020;1
32;320380;115;2;2021;1
32;320380;115;2;2022;1
32;320390;115;2;2018;11
32;320390;115;2;2019;15
32;320390;115;2;2020;15
32;320390;115;2;2021;16
32;320390;115;2;2022;14
32;320390;115;3;2018;1
32;320390;115;3;2019;1
32;320390;115;3;2020;1
32;320390;115;3;2021;1
32;320390;115;3;2022;1
32;320400;115;2;2018;4
32;320400;115;2;2019;2
32;320400;115;2;2020;2
32;320400;115;2;2021;2
32;320400;115;2;2022;2
32;320405;115;2;2022;1
32;320410;115;2;2018;2
32;320410;115;2;2019;2
32;320410;115;2;2020;2
32;320410;115;2;2021;2
32;320410;115;2;2022;2
32;320420;115;2;2018;4
32;320420;115;2;2019;4
32;320420;115;2;2020;4
32;320420;115;2;2021;4
32;320420;115;2;2022;8
32;320425;115;2;2018;1
32;320425;115;2;2019;1
32;320425;115;2;2020;1
32;320425;115;2;2021;2
32;320425;115;2;2022;2
32;320430;115;2;2019;1
32;320430;115;2;2020;1
32;320430;115;2;2021;2
32;320430;115;2;2022;2
32;320435;115;2;2021;1
32;320435;115;2;2022;1
32;320440;115;2;2018;2
32;320440;115;2;2019;2
32;320440;115;2;2020;2
32;320440;115;2;2021;2
32;320440;115;2;2022;2
32;320450;115;2;2019;1
32;320450;115;2;2020;1
32;320450;115;2;2021;2
32;320450;115;2;2022;2
32;320455;115;2;2018;3
32;320455;115;2;2019;3
32;320455;115;2;2020;3
32;320455;115;2;2021;3
32;320455;115;2;2022;3
32;320460;115;2;2018;3
32;320460;115;2;2019;5
32;320460;115;2;2020;5
32;320460;115;2;2021;7
32;320460;115;2;2022;8
32;320460;115;3;2019;1
32;320460;115;3;2020;1
32;320460;115;3;2021;1
32;320460;115;3;2022;1
32;320465;115;2;2018;1
32;320465;115;2;2019;1
32;320465;115;2;2020;1
32;320470;115;2;2019;4
32;320470;115;2;2020;4
32;320470;115;2;2021;4
32;320470;115;2;2022;5
32;320480;115;2;2018;1
32;320480;115;2;2019;1
32;320480;115;2;2020;1
32;320480;115;2;2021;1
32;320480;115;2;2022;1
32;320490;115;2;2018;7
32;320490;115;2;2019;8
32;320490;115;2;2020;8
32;320490;115;2;2021;8
32;320490;115;2;2022;9
32;320495;115;2;2020;1
32;320495;115;2;2021;1
32;320495;115;2;2022;1
32;320500;115;2;2018;46
32;320500;115;2;2019;55
32;320500;115;2;2020;59
32;320500;115;2;2021;64
32;320500;115;2;2022;68
32;320501;115;2;2018;1
32;320501;115;2;2019;1
32;320501;115;2;2020;2
32;320501;115;2;2021;1
32;320501;115;2;2022;1
32;320503;115;2;2018;1
32;320503;115;2;2019;1
32;320503;115;2;2020;1
32;320503;115;2;2021;1
32;320503;115;2;2022;1
32;320506;115;2;2018;9
32;320506;115;2;2019;8
32;320506;115;2;2020;6
32;320506;115;2;2021;9
32;320506;115;2;2022;9
32;320506;115;3;2018;1
32;320506;115;3;2019;1
32;320506;115;3;2020;1
32;320506;115;3;2021;1
32;320506;115;3;2022;1
32;320510;115;2;2018;3
32;320510;115;2;2019;4
32;320510;115;2;2020;5
32;320510;115;2;2021;4
32;320510;115;2;2022;4
32;320517;115;2;2020;1
32;320517;115;2;2021;1
32;320517;115;2;2022;1
32;320520;115;2;2018;22
32;320520;115;2;2019;22
32;320520;115;2;2020;25
32;320520;115;2;2021;25
32;320520;115;2;2022;29
32;320520;115;3;2018;1
32;320520;115;3;2019;1
32;320520;115;3;2020;1
32;320520;115;3;2021;1
32;320520;115;3;2022;1
32;320530;115;2;2018;117
32;320530;115;2;2019;128
32;320530;115;2;2020;90
32;320530;115;2;2021;112
32;320530;115;2;2022;135
32;320530;115;3;2018;2
32;320530;115;3;2019;2
32;320530;115;3;2020;2
32;320530;115;3;2021;2
32;320530;115;3;2022;2
33;330010;115;2;2018;9
33;330010;115;2;2019;8
33;330010;115;2;2020;10
33;330010;115;2;2021;10
33;330010;115;2;2022;9
33;330010;115;3;2018;2
33;330010;115;3;2019;2
33;330010;115;3;2020;2
33;330010;115;3;2021;2
33;330010;115;3;2022;2
33;330015;115;2;2018;1
33;330015;115;2;2019;1
33;330015;115;2;2020;1
33;330015;115;2;2021;1
33;330015;115;2;2022;1
33;330015;115;3;2018;1
33;330015;115;3;2019;1
33;330015;115;3;2020;1
33;330015;115;3;2021;1
33;330015;115;3;2022;1
33;330020;115;2;2018;3
33;330020;115;2;2019;3
33;330020;115;2;2020;3
33;330020;115;2;2021;6
33;330020;115;2;2022;6
33;330022;115;2;2021;1
33;330022;115;2;2022;2
33;330023;115;2;2018;1
33;330023;115;2;2019;1
33;330023;115;2;2020;1
33;330023;115;2;2021;1
33;330023;115;2;2022;1
33;330023;115;3;2018;1
33;330023;115;3;2019;1
33;330023;115;3;2020;1
33;330023;115;3;2021;1
33;330023;115;3;2022;1
33;330025;115;2;2018;2
33;330025;115;2;2019;2
33;330025;115;2;2020;2
33;330025;115;2;2021;2
33;330025;115;2;2022;3
33;330025;115;3;2018;1
33;330025;115;3;2019;1
33;330025;115;3;2020;1
33;330025;115;3;2021;1
33;330025;115;3;2022;1
33;330030;115;2;2018;6
33;330030;115;2;2019;8
33;330030;115;2;2020;7
33;330030;115;2;2021;7
33;330030;115;2;2022;7
33;330030;115;3;2019;1
33;330030;115;3;2020;1
33;330030;115;3;2021;1
33;330030;115;3;2022;1
33;330040;115;2;2018;42
33;330040;115;2;2019;13
33;330040;115;2;2020;14
33;330040;115;2;2021;14
33;330040;115;2;2022;17
33;330040;115;3;2018;1
33;330040;115;3;2019;1
33;330040;115;3;2020;1
33;330040;115;3;2021;1
33;330040;115;3;2022;1
33;330045;115;2;2018;8
33;330045;115;2;2019;8
33;330045;115;2;2020;8
33;330045;115;2;2021;8
33;330045;115;2;2022;9
33;330045;115;3;2020;1
33;330045;115;3;2021;1
33;330045;115;3;2022;1
33;330050;115;2;2018;2
33;330050;115;2;2019;2
33;330050;115;2;2020;2
33;330050;115;2;2021;2
33;330050;115;2;2022;2
33;330060;115;2;2018;1
33;330060;115;2;2019;1
33;330060;115;2;2020;1
33;330060;115;2;2021;1
33;330060;115;2;2022;2
33;330060;115;3;2018;1
33;330060;115;3;2019;1
33;330060;115;3;2020;1
33;330060;115;3;2021;1
33;330060;115;3;2022;1
33;330070;115;2;2018;5
33;330070;115;2;2019;5
33;330070;115;2;2020;5
33;330070;115;2;2021;7
33;330070;115;2;2022;8
33;330070;115;3;2018;1
33;330070;115;3;2019;2
33;330070;115;3;2020;2
33;330070;115;3;2021;2
33;330070;115;3;2022;3
33;330080;115;2;2018;4
33;330080;115;2;2019;4
33;330080;115;2;2020;3
33;330080;115;2;2021;4
33;330080;115;2;2022;3
33;330080;115;3;2018;1
33;330080;115;3;2019;1
33;330080;115;3;2020;1
33;330080;115;3;2021;1
33;330080;115;3;2022;1
33;330090;115;2;2018;2
33;330090;115;2;2019;2
33;330090;115;2;2020;1
33;330090;115;2;2021;1
33;330090;115;2;2022;1
33;330093;115;2;2018;1
33;330093;115;2;2019;1
33;330093;115;2;2020;2
33;330093;115;2;2021;2
33;330093;115;2;2022;2
33;330095;115;2;2018;1
33;330095;115;2;2019;1
33;330095;115;2;2020;3
33;330095;115;2;2021;3
33;330095;115;2;2022;3
33;330100;115;2;2018;11
33;330100;115;2;2019;12
33;330100;115;2;2020;13
33;330100;115;2;2021;15
33;330100;115;2;2022;14
33;330110;115;2;2018;3
33;330110;115;2;2019;3
33;330110;115;2;2020;3
33;330110;115;2;2021;3
33;330110;115;2;2022;3
33;330110;115;3;2018;1
33;330110;115;3;2019;1
33;330110;115;3;2020;1
33;330110;115;3;2021;1
33;330110;115;3;2022;1
33;330115;115;2;2018;1
33;330115;115;2;2019;1
33;330115;115;2;2020;1
33;330115;115;2;2021;1
33;330115;115;2;2022;1
33;330120;115;2;2018;3
33;330120;115;2;2019;3
33;330120;115;2;2020;3
33;330120;115;2;2021;3
33;330120;115;2;2022;3
33;330120;115;3;2018;1
33;330120;115;3;2019;1
33;330120;115;3;2020;1
33;330120;115;3;2021;1
33;330120;115;3;2022;1
33;330130;115;2;2018;3
33;330130;115;2;2019;3
33;330130;115;2;2020;3
33;330130;115;2;2021;4
33;330130;115;2;2022;3
33;330130;115;3;2018;1
33;330130;115;3;2019;1
33;330130;115;3;2020;1
33;330130;115;3;2021;1
33;330130;115;3;2022;1
33;330140;115;2;2018;2
33;330140;115;2;2019;2
33;330140;115;2;2020;2
33;330140;115;2;2021;2
33;330140;115;2;2022;2
33;330150;115;2;2018;1
33;330150;115;2;2019;1
33;330150;115;2;2020;1
33;330150;115;2;2021;1
33;330150;115;2;2022;1
33;330160;115;2;2018;1
33;330160;115;2;2019;1
33;330160;115;2;2020;1
33;330160;115;2;2021;1
33;330160;115;2;2022;1
33;330170;115;2;2018;13
33;330170;115;2;2019;16
33;330170;115;2;2020;12
33;330170;115;2;2021;15
33;330170;115;2;2022;20
33;330170;115;3;2018;2
33;330170;115;3;2019;2
33;330170;115;3;2020;2
33;330170;115;3;2021;2
33;330170;115;3;2022;3
33;330180;115;2;2018;1
33;330180;115;2;2019;1
33;330180;115;2;2020;1
33;330180;115;2;2021;1
33;330180;115;2;2022;1
33;330180;115;3;2018;1
33;330180;115;3;2019;1
33;330180;115;3;2020;1
33;330180;115;3;2021;1
33;330180;115;3;2022;1
33;330185;115;2;2018;6
33;330185;115;2;2019;5
33;330185;115;2;2020;6
33;330185;115;2;2021;6
33;330185;115;2;2022;6
33;330185;115;3;2018;1
33;330185;115;3;2019;1
33;330185;115;3;2020;1
33;330185;115;3;2021;1
33;330185;115;3;2022;1
33;330187;115;2;2018;2
33;330187;115;2;2019;2
33;330187;115;2;2020;2
33;330187;115;2;2021;2
33;330187;115;2;2022;2
33;330190;115;2;2018;8
33;330190;115;2;2019;10
33;330190;115;2;2020;9
33;330190;115;2;2021;9
33;330190;115;2;2022;8
33;330190;115;3;2018;1
33;330190;115;3;2019;1
33;330190;115;3;2020;1
33;330190;115;3;2021;1
33;330190;115;3;2022;1
33;330200;115;2;2018;18
33;330200;115;2;2019;20
33;330200;115;2;2020;17
33;330200;115;2;2021;18
33;330200;115;2;2022;18
33;330200;115;3;2018;1
33;330200;115;3;2019;1
33;330200;115;3;2020;1
33;330200;115;3;2021;1
33;330200;115;3;2022;1
33;330205;115;2;2018;1
33;330205;115;2;2019;1
33;330205;115;2;2020;1
33;330205;115;2;2021;1
33;330205;115;2;2022;1
33;330210;115;2;2018;2
33;330210;115;2;2019;2
33;330210;115;2;2020;2
33;330210;115;2;2021;2
33;330210;115;2;2022;4
33;330210;115;3;2018;1
33;330210;115;3;2019;1
33;330210;115;3;2020;1
33;330210;115;3;2021;1
33;330210;115;3;2022;1
33;330220;115;2;2018;9
33;330220;115;2;2019;10
33;330220;115;2;2020;9
33;330220;115;2;2021;9
33;330220;115;2;2022;8
33;330225;115;2;2018;3
33;330225;115;2;2019;2
33;330225;115;2;2020;2
33;330225;115;2;2021;2
33;330225;115;2;2022;2
33;330227;115;2;2018;1
33;330227;115;2;2019;1
33;330227;115;2;2020;1
33;330227;115;2;2021;1
33;330227;115;2;2022;1
33;330230;115;2;2018;1
33;330230;115;2;2019;1
33;330230;115;2;2020;1
33;330230;115;2;2021;2
33;330230;115;2;2022;2
33;330240;115;2;2018;19
33;330240;115;2;2019;17
33;330240;115;2;2020;20
33;330240;115;2;2021;20
33;330240;115;2;2022;22
33;330240;115;3;2018;2
33;330240;115;3;2019;2
33;330240;115;3;2020;2
33;330240;115;3;2021;2
33;330240;115;3;2022;2
33;330245;115;2;2018;1
33;330245;115;2;2019;1
33;330245;115;2;2020;1
33;330245;115;2;2021;1
33;330245;115;2;2022;1
33;330250;115;2;2018;5
33;330250;115;2;2019;5
33;330250;115;2;2020;5
33;330250;115;2;2021;6
33;330250;115;2;2022;6
33;330250;115;3;2018;1
33;330250;115;3;2019;1
33;330250;115;3;2020;1
33;330250;115;3;2021;1
33;330250;115;3;2022;1
33;330260;115;2;2018;2
33;330260;115;2;2019;2
33;330260;115;2;2020;2
33;330260;115;2;2021;2
33;330260;115;2;2022;2
33;330260;115;3;2018;1
33;330260;115;3;2019;1
33;330260;115;3;2020;1
33;330260;115;3;2021;1
33;330260;115;3;2022;1
33;330270;115;2;2018;7
33;330270;115;2;2019;7
33;330270;115;2;2020;7
33;330270;115;2;2021;11
33;330270;115;2;2022;13
33;330270;115;3;2018;1
33;330270;115;3;2019;1
33;330270;115;3;2020;1
33;330270;115;3;2021;1
33;330270;115;3;2022;1
33;330280;115;2;2018;3
33;330280;115;2;2019;3
33;330280;115;2;2020;3
33;330280;115;2;2021;3
33;330280;115;2;2022;3
33;330280;115;3;2018;1
33;330280;115;3;2020;1
33;330280;115;3;2021;1
33;330280;115;3;2022;1
33;330285;115;2;2018;5
33;330285;115;2;2019;5
33;330285;115;2;2020;6
33;330285;115;2;2021;6
33;330285;115;2;2022;6
33;330290;115;2;2018;4
33;330290;115;2;2019;4
33;330290;115;2;2020;4
33;330290;115;2;2021;4
33;330290;115;2;2022;5
33;330290;115;3;2018;1
33;330290;115;3;2019;1
33;330290;115;3;2020;1
33;330290;115;3;2021;1
33;330290;115;3;2022;1
33;330300;115;2;2018;3
33;330300;115;2;2019;3
33;330300;115;2;2020;3
33;330300;115;2;2021;3
33;330300;115;2;2022;3
33;330300;115;3;2020;1
33;330300;115;3;2021;1
33;330300;115;3;2022;1
33;330310;115;2;2018;3
33;330310;115;2;2019;3
33;330310;115;2;2020;3
33;330310;115;2;2021;3
33;330310;115;2;2022;3
33;330310;115;3;2018;1
33;330310;115;3;2019;1
33;330310;115;3;2020;1
33;330310;115;3;2021;1
33;330310;115;3;2022;1
33;330320;115;2;2018;2
33;330320;115;2;2019;2
33;330320;115;2;2020;3
33;330320;115;2;2021;2
33;330320;115;2;2022;4
33;330330;115;2;2018;66
33;330330;115;2;2019;76
33;330330;115;2;2020;43
33;330330;115;2;2021;41
33;330330;115;2;2022;43
33;330330;115;3;2018;2
33;330330;115;3;2019;2
33;330330;115;3;2020;2
33;330330;115;3;2021;2
33;330330;115;3;2022;2
33;330340;115;2;2018;16
33;330340;115;2;2019;17
33;330340;115;2;2020;17
33;330340;115;2;2021;19
33;330340;115;2;2022;19
33;330350;115;2;2018;10
33;330350;115;2;2019;14
33;330350;115;2;2020;14
33;330350;115;2;2021;15
33;330350;115;2;2022;13
33;330350;115;3;2018;1
33;330350;115;3;2019;1
33;330350;115;3;2020;1
33;330350;115;3;2021;1
33;330350;115;3;2022;2
33;330360;115;2;2018;5
33;330360;115;2;2019;5
33;330360;115;2;2020;5
33;330360;115;2;2021;5
33;330360;115;2;2022;5
33;330360;115;3;2018;1
33;330360;115;3;2019;1
33;330360;115;3;2020;1
33;330360;115;3;2021;1
33;330360;115;3;2022;1
33;330370;115;2;2018;4
33;330370;115;2;2019;4
33;330370;115;2;2020;4
33;330370;115;2;2021;4
33;330370;115;2;2022;4
33;330370;115;3;2018;1
33;330370;115;3;2019;1
33;330370;115;3;2020;1
33;330370;115;3;2021;1
33;330370;115;3;2022;1
33;330380;115;2;2018;1
33;330380;115;2;2019;1
33;330380;115;2;2020;1
33;330380;115;2;2021;1
33;330380;115;2;2022;1
33;330380;115;3;2018;1
33;330380;115;3;2019;1
33;330380;115;3;2020;1
33;330380;115;3;2021;1
33;330380;115;3;2022;1
33;330385;115;2;2018;4
