ESTADO_CODIGO;MUNICIPIO_CODIGO;TIPO_UNIDADE_CODIGO;TIPO_LEITO_CODIGO;LEITO_ESPECIALIZACAO_CODIGO;ANO;TOTAL_LEITOS_SAUDE_MENTAL
33;330170;5;6;47;2019;9
33;330170;5;6;47;2020;9
33;330170;5;6;47;2021;9
33;330170;5;6;47;2022;9
33;330180;5;2;87;2018;0
33;330180;5;2;87;2019;0
33;330180;5;2;87;2020;0
33;330180;5;2;87;2021;0
33;330180;5;2;87;2022;0
33;330180;5;6;47;2019;3
33;330180;5;6;47;2020;3
33;330180;5;6;47;2021;3
33;330180;5;6;47;2022;3
33;330185;5;2;87;2018;4
33;330185;5;2;87;2019;4
33;330185;5;2;87;2020;4
33;330185;5;2;87;2021;4
33;330185;5;2;87;2022;4
33;330185;5;6;47;2018;4
33;330185;5;6;47;2019;4
33;330185;5;6;47;2020;4
33;330185;5;6;47;2021;4
33;330185;5;6;47;2022;4
33;330185;7;6;47;2018;0
33;330185;7;6;47;2019;0
33;330185;7;6;47;2020;0
33;330185;7;6;47;2021;0
33;330185;7;6;47;2022;0
33;330190;5;2;87;2018;0
33;330190;5;2;87;2019;8
33;330190;5;2;87;2020;8
33;330190;5;2;87;2021;8
33;330190;5;2;87;2022;8
33;330200;5;1;5;2018;0
33;330200;5;1;5;2019;0
33;330200;5;1;5;2020;0
33;330200;5;1;5;2021;0
33;330200;5;1;5;2022;0
33;330200;5;6;47;2018;1
33;330200;5;6;47;2019;1
33;330200;5;6;47;2020;1
33;330200;5;6;47;2021;2
33;330200;5;6;47;2022;2
33;330200;5;7;73;2018;1
33;330200;5;7;73;2019;1
33;330200;5;7;73;2020;1
33;330200;5;7;73;2021;1
33;330200;5;7;73;2022;1
33;330210;5;2;87;2018;2
33;330210;5;2;87;2019;2
33;330210;5;2;87;2020;2
33;330210;5;2;87;2021;2
33;330210;5;2;87;2022;2
33;330220;5;1;5;2018;5
33;330220;5;1;5;2019;3
33;330220;5;1;5;2020;3
33;330220;5;1;5;2021;2
33;330220;5;1;5;2022;2
33;330220;5;6;47;2018;1
33;330220;5;6;47;2019;3
33;330220;5;6;47;2020;3
33;330220;5;6;47;2021;2
33;330220;5;6;47;2022;2
33;330225;5;6;47;2018;2
33;330225;5;6;47;2019;2
33;330225;5;6;47;2020;2
33;330225;5;6;47;2021;2
33;330225;5;6;47;2022;2
33;330225;7;6;47;2018;0
33;330230;5;6;47;2018;1
33;330230;5;6;47;2019;1
33;330230;5;6;47;2020;1
33;330230;5;6;47;2021;1
33;330230;5;6;47;2022;1
33;330240;5;1;5;2018;5
33;330240;5;1;5;2019;0
33;330240;5;1;5;2020;0
33;330240;5;1;5;2021;0
33;330240;5;1;5;2022;0
33;330240;5;6;47;2018;5
33;330240;5;6;47;2019;5
33;330240;5;6;47;2020;5
33;330240;5;6;47;2021;5
33;330240;5;6;47;2022;5
33;330250;5;2;87;2018;6
33;330250;5;2;87;2019;6
33;330250;5;2;87;2020;6
33;330250;5;2;87;2021;6
33;330250;5;2;87;2022;6
33;330260;5;6;47;2018;2
33;330260;5;6;47;2019;2
33;330260;5;6;47;2020;2
33;330260;5;6;47;2021;2
33;330260;5;6;47;2022;2
33;330270;5;1;5;2020;3
33;330270;5;6;47;2018;1
33;330270;5;6;47;2019;1
33;330270;5;6;47;2020;2
33;330270;5;6;47;2021;1
33;330270;5;6;47;2022;1
33;330280;5;2;87;2018;2
33;330280;5;2;87;2020;2
33;330280;5;2;87;2021;2
33;330280;5;2;87;2022;2
33;330280;5;6;47;2018;2
33;330280;5;6;47;2020;2
33;330280;5;6;47;2021;2
33;330280;5;6;47;2022;2
33;330285;5;1;5;2018;0
33;330285;5;1;5;2019;0
33;330285;5;1;5;2020;0
33;330285;5;1;5;2021;0
33;330285;5;1;5;2022;0
33;330290;5;2;87;2018;4
33;330290;5;2;87;2019;4
33;330290;5;2;87;2020;4
33;330290;5;2;87;2021;4
33;330290;5;2;87;2022;4
33;330300;5;2;87;2018;0
33;330300;5;2;87;2019;0
33;330300;5;2;87;2020;0
33;330300;5;2;87;2021;0
33;330300;5;2;87;2022;0
33;330310;5;2;87;2018;2
33;330310;5;2;87;2019;2
33;330310;5;2;87;2020;2
33;330310;5;2;87;2021;2
33;330310;5;2;87;2022;2
33;330320;5;6;47;2021;2
33;330330;5;1;5;2018;0
33;330330;5;1;5;2019;0
33;330330;5;1;5;2021;0
33;330330;5;1;5;2022;0
33;330330;5;6;47;2021;1
33;330330;5;6;47;2022;1
33;330330;7;2;87;2020;0
33;330330;7;6;47;2018;273
33;330330;7;6;47;2019;273
33;330330;7;6;47;2020;273
33;330330;7;6;47;2021;273
33;330330;7;6;47;2022;273
33;330330;7;7;73;2018;0
33;330330;7;7;73;2019;0
33;330330;7;7;73;2021;0
33;330330;7;7;73;2022;0
33;330330;62;7;73;2019;0
33;330330;62;7;73;2022;0
33;330340;5;1;5;2018;0
33;330340;5;1;5;2019;0
33;330340;5;1;5;2020;0
33;330340;5;1;5;2021;0
33;330340;5;1;5;2022;0
33;330340;5;2;87;2018;0
33;330340;5;2;87;2019;0
33;330340;5;2;87;2020;0
33;330340;5;2;87;2021;0
33;330340;5;2;87;2022;0
33;330340;5;6;47;2020;0
33;330340;5;6;47;2021;0
33;330340;5;6;47;2022;0
33;330340;5;7;73;2018;7
33;330340;5;7;73;2019;7
33;330340;5;7;73;2020;7
33;330340;5;7;73;2021;7
33;330340;5;7;73;2022;7
33;330340;7;6;47;2018;160
33;330340;7;6;47;2019;160
33;330340;7;6;47;2020;160
33;330340;7;6;47;2021;160
33;330340;7;6;47;2022;160
33;330350;5;1;5;2018;1
33;330350;5;1;5;2019;1
33;330350;5;1;5;2020;1
33;330350;5;1;5;2021;1
33;330350;5;1;5;2022;0
33;330350;7;1;5;2022;0
33;330360;5;2;87;2018;12
33;330360;5;2;87;2019;12
33;330360;5;2;87;2020;12
33;330360;5;2;87;2021;12
33;330360;5;2;87;2022;12
33;330360;5;6;47;2018;12
33;330360;5;6;47;2019;12
33;330360;5;6;47;2020;12
33;330360;5;6;47;2021;12
33;330360;5;6;47;2022;12
33;330370;5;2;87;2018;0
33;330370;5;2;87;2019;0
33;330370;5;2;87;2021;0
33;330370;5;2;87;2022;9
33;330370;5;6;47;2020;9
33;330380;5;6;47;2018;2
33;330380;5;6;47;2019;2
33;330380;5;6;47;2020;2
33;330380;5;6;47;2021;2
33;330380;5;6;47;2022;2
33;330390;5;1;5;2018;0
33;330390;5;1;5;2019;0
33;330390;5;1;5;2020;0
33;330390;5;1;5;2021;0
33;330390;5;1;5;2022;0
33;330390;5;6;47;2018;10
33;330390;5;6;47;2019;10
33;330390;5;6;47;2020;10
33;330390;5;6;47;2021;8
33;330390;5;6;47;2022;8
33;330390;7;6;47;2018;160
33;330390;7;6;47;2019;160
33;330390;7;6;47;2020;150
33;330390;7;6;47;2021;150
33;330390;7;6;47;2022;150
33;330395;5;2;87;2018;2
33;330395;5;2;87;2019;2
33;330395;5;2;87;2020;2
33;330395;5;2;87;2021;2
33;330395;5;2;87;2022;2
33;330400;5;2;87;2018;2
33;330400;5;2;87;2019;2
33;330400;5;2;87;2020;2
33;330400;5;2;87;2021;2
33;330400;5;2;87;2022;2
33;330400;5;6;47;2018;2
33;330411;5;2;87;2018;2
33;330411;5;2;87;2019;2
33;330411;5;2;87;2020;2
33;330411;5;2;87;2021;2
33;330411;5;2;87;2022;2
33;330411;5;6;47;2018;2
33;330411;5;6;47;2019;2
33;330411;5;6;47;2020;2
33;330411;5;6;47;2021;2
33;330411;5;6;47;2022;2
33;330412;5;2;87;2018;2
33;330412;5;2;87;2019;2
33;330412;5;2;87;2020;2
33;330412;5;2;87;2021;2
33;330412;5;2;87;2022;2
33;330415;5;2;87;2018;4
33;330415;5;2;87;2019;4
33;330415;5;2;87;2020;4
33;330415;5;2;87;2021;4
33;330415;5;2;87;2022;4
33;330415;5;6;47;2018;1
33;330415;5;6;47;2019;1
33;330415;5;6;47;2020;1
33;330415;5;6;47;2021;1
33;330415;5;6;47;2022;1
33;330420;5;1;5;2018;0
33;330420;5;1;5;2019;0
33;330420;5;1;5;2020;0
33;330420;5;1;5;2021;0
33;330420;5;1;5;2022;0
33;330420;5;2;87;2018;10
33;330420;5;2;87;2019;10
33;330420;5;2;87;2020;10
33;330420;5;2;87;2021;10
33;330420;5;2;87;2022;10
33;330420;5;6;47;2018;2
33;330420;5;6;47;2019;2
33;330420;5;6;47;2020;2
33;330420;5;6;47;2021;2
33;330420;5;6;47;2022;2
33;330430;5;2;87;2018;3
33;330430;5;2;87;2019;3
33;330430;5;2;87;2020;3
33;330430;5;2;87;2021;3
33;330430;5;2;87;2022;3
33;330440;5;2;87;2018;2
33;330440;5;2;87;2019;2
33;330440;5;2;87;2020;2
33;330440;5;2;87;2021;2
33;330440;5;2;87;2022;2
33;330440;5;7;73;2018;2
33;330440;5;7;73;2019;2
33;330440;5;7;73;2020;2
33;330440;5;7;73;2021;2
33;330440;5;7;73;2022;2
33;330450;5;6;47;2021;1
33;330450;5;6;47;2022;1
33;330452;5;6;47;2021;2
33;330452;5;6;47;2022;2
33;330455;5;1;5;2018;43
33;330455;5;1;5;2019;41
33;330455;5;1;5;2020;42
33;330455;5;1;5;2021;41
33;330455;5;1;5;2022;68
33;330455;5;2;87;2018;49
33;330455;5;2;87;2019;49
33;330455;5;2;87;2020;49
33;330455;5;2;87;2021;49
33;330455;5;2;87;2022;49
33;330455;5;6;47;2018;24
33;330455;5;6;47;2019;24
33;330455;5;6;47;2020;24
33;330455;5;6;47;2021;18
33;330455;5;6;47;2022;18
33;330455;5;7;73;2022;2
33;330455;7;1;5;2018;0
33;330455;7;1;5;2019;0
33;330455;7;2;87;2018;0
33;330455;7;2;87;2019;0
33;330455;7;6;47;2018;740
33;330455;7;6;47;2019;643
33;330455;7;6;47;2020;482
33;330455;7;6;47;2021;352
33;330455;7;6;47;2022;231
33;330455;7;7;73;2018;175
33;330455;7;7;73;2019;175
33;330455;7;7;73;2020;175
33;330455;7;7;73;2021;175
33;330455;7;7;73;2022;175
33;330455;62;6;47;2019;0
33;330455;62;6;47;2020;0
33;330455;62;6;47;2021;0
33;330455;62;6;47;2022;0
33;330455;62;7;73;2018;0
33;330455;62;7;73;2019;0
33;330460;5;6;47;2018;1
33;330460;5;6;47;2019;1
33;330460;5;6;47;2020;1
33;330460;5;6;47;2021;1
33;330460;5;6;47;2022;1
33;330470;5;2;87;2018;0
33;330470;5;2;87;2019;0
33;330470;5;2;87;2020;0
33;330470;5;2;87;2021;0
33;330470;5;2;87;2022;0
33;330470;5;6;47;2018;2
33;330470;5;6;47;2019;2
33;330475;5;6;47;2018;4
33;330475;5;6;47;2019;4
33;330475;5;6;47;2020;4
33;330475;5;6;47;2021;4
33;330475;5;6;47;2022;4
33;330490;5;2;87;2020;0
33;330490;5;2;87;2021;0
33;330490;5;2;87;2022;0
33;330490;5;6;47;2018;10
33;330490;5;6;47;2019;10
33;330490;5;7;73;2018;1
33;330490;5;7;73;2019;1
33;330490;5;7;73;2020;1
33;330490;5;7;73;2021;1
33;330490;5;7;73;2022;1
33;330490;7;6;47;2018;360
33;330490;7;6;47;2019;211
33;330490;7;6;47;2020;211
33;330490;7;6;47;2021;150
33;330490;7;6;47;2022;116
33;330500;5;6;47;2021;2
33;330500;5;6;47;2022;4
33;330510;5;1;5;2018;0
33;330510;5;1;5;2019;0
33;330510;5;1;5;2020;0
33;330510;5;1;5;2021;0
33;330510;5;1;5;2022;0
33;330530;5;7;73;2021;2
33;330530;5;7;73;2022;2
33;330550;5;6;47;2018;2
33;330550;5;6;47;2019;2
33;330550;5;6;47;2020;2
33;330550;5;6;47;2021;2
33;330550;5;6;47;2022;2
33;330560;5;2;87;2018;2
33;330560;5;2;87;2019;2
33;330560;5;2;87;2020;2
33;330560;5;2;87;2021;2
33;330560;5;2;87;2022;2
33;330575;5;6;47;2021;1
33;330575;5;6;47;2022;1
33;330575;7;6;47;2018;80
33;330575;7;6;47;2019;29
33;330575;7;6;47;2020;29
33;330575;7;6;47;2021;0
33;330575;7;6;47;2022;0
33;330580;5;6;47;2018;1
33;330580;5;6;47;2019;1
33;330580;5;6;47;2020;1
33;330580;5;6;47;2021;1
33;330600;5;6;47;2018;1
33;330600;5;6;47;2019;1
33;330600;5;6;47;2020;1
33;330600;5;6;47;2021;1
33;330600;5;6;47;2022;1
33;330600;7;6;47;2018;160
33;330600;7;6;47;2019;120
33;330600;7;6;47;2020;120
33;330600;7;6;47;2021;0
33;330610;5;2;87;2018;4
33;330610;5;2;87;2019;4
33;330610;5;2;87;2020;4
33;330610;5;2;87;2021;4
33;330610;5;2;87;2022;4
33;330610;5;6;47;2018;8
33;330610;5;6;47;2019;8
33;330610;5;6;47;2020;8
33;330610;5;6;47;2021;8
33;330610;5;6;47;2022;8
33;330615;5;6;47;2018;2
33;330615;5;6;47;2019;2
33;330615;5;6;47;2020;2
33;330615;5;6;47;2021;2
33;330615;5;6;47;2022;2
33;330620;5;2;87;2018;4
33;330620;5;2;87;2019;4
33;330620;5;2;87;2020;4
33;330620;5;2;87;2021;4
33;330620;5;2;87;2022;4
33;330620;7;6;47;2018;138
33;330620;7;6;47;2019;138
33;330620;7;6;47;2020;138
33;330630;5;1;5;2018;0
33;330630;5;1;5;2019;0
33;330630;5;1;5;2020;0
33;330630;5;1;5;2021;0
33;330630;5;1;5;2022;0
33;330630;5;2;87;2018;5
33;330630;5;2;87;2019;5
33;330630;5;2;87;2020;5
33;330630;5;2;87;2021;5
33;330630;5;2;87;2022;5
33;330630;5;6;47;2018;16
33;330630;5;6;47;2019;16
33;330630;5;6;47;2020;16
33;330630;5;6;47;2021;11
33;330630;5;6;47;2022;11
35;350010;7;6;47;2018;144
35;350010;7;6;47;2019;144
35;350010;7;6;47;2020;144
35;350010;7;6;47;2021;144
35;350010;7;6;47;2022;130
35;350160;5;6;47;2021;3
35;350160;7;6;47;2018;94
35;350160;7;6;47;2019;94
35;350160;7;6;47;2020;94
35;350160;7;6;47;2021;94
35;350160;7;6;47;2022;94
35;350160;7;7;73;2018;0
35;350160;7;7;73;2019;0
35;350160;7;7;73;2020;0
35;350160;7;7;73;2021;0
35;350160;7;7;73;2022;0
35;350170;5;1;5;2018;3
35;350170;5;1;5;2019;3
35;350170;5;1;5;2020;3
35;350170;5;1;5;2021;3
35;350170;5;1;5;2022;3
35;350190;7;6;47;2018;160
35;350190;7;6;47;2019;160
35;350190;7;6;47;2020;160
35;350190;7;6;47;2021;160
35;350190;7;6;47;2022;160
35;350220;5;6;47;2018;4
35;350220;5;6;47;2019;4
35;350220;5;6;47;2020;4
35;350220;5;6;47;2021;4
35;350220;5;6;47;2022;4
35;350250;5;6;47;2018;20
35;350250;5;6;47;2019;20
35;350250;5;6;47;2020;20
35;350250;5;6;47;2021;20
35;350250;5;6;47;2022;20
35;350290;7;7;73;2020;1
35;350290;7;7;73;2021;2
35;350290;7;7;73;2022;1
35;350290;62;7;73;2022;6
35;350320;7;1;5;2018;0
35;350320;7;1;5;2019;0
35;350320;7;1;5;2020;0
35;350320;7;1;5;2021;0
35;350320;7;1;5;2022;0
35;350320;7;6;47;2018;30
35;350320;7;6;47;2019;30
35;350320;7;6;47;2020;30
35;350320;7;6;47;2021;30
35;350320;7;6;47;2022;30
35;350320;7;7;73;2018;16
35;350320;7;7;73;2019;16
35;350320;7;7;73;2020;16
35;350320;7;7;73;2021;16
35;350320;7;7;73;2022;16
35;350330;5;6;47;2018;1
35;350330;5;6;47;2019;1
35;350330;5;6;47;2020;1
35;350330;5;6;47;2021;1
35;350330;5;6;47;2022;1
35;350330;7;6;47;2018;42
35;350330;7;6;47;2019;39
35;350330;7;6;47;2020;38
35;350330;7;6;47;2021;38
35;350330;7;6;47;2022;25
35;350400;5;1;5;2018;0
35;350400;5;1;5;2019;0
35;350400;5;1;5;2020;0
35;350400;5;1;5;2021;0
35;350400;5;1;5;2022;0
35;350400;5;6;47;2018;16
35;350400;5;6;47;2019;16
35;350400;5;6;47;2020;16
35;350400;5;6;47;2021;16
35;350400;5;6;47;2022;16
35;350550;5;1;5;2018;3
35;350550;5;1;5;2019;3
35;350550;5;1;5;2020;3
35;350550;5;1;5;2021;3
35;350550;5;1;5;2022;3
35;350550;5;2;87;2018;20
35;350550;5;2;87;2019;20
35;350550;5;2;87;2020;20
35;350550;5;2;87;2021;20
35;350550;5;2;87;2022;20
35;350570;5;1;5;2018;0
35;350570;5;1;5;2019;0
35;350570;5;1;5;2020;0
35;350570;5;1;5;2021;0
35;350570;5;1;5;2022;0
35;350570;5;6;47;2018;12
35;350570;5;6;47;2019;12
35;350570;5;6;47;2020;12
35;350570;5;6;47;2021;12
35;350570;5;6;47;2022;12
35;350600;5;1;5;2018;0
35;350600;5;1;5;2019;0
35;350600;5;1;5;2020;0
35;350600;5;1;5;2021;0
35;350600;5;1;5;2022;0
35;350600;5;6;47;2018;0
35;350600;5;6;47;2019;0
35;350600;5;6;47;2020;0
35;350600;5;6;47;2021;0
35;350600;5;6;47;2022;0
35;350635;5;6;47;2018;1
35;350635;5;6;47;2019;1
35;350635;5;6;47;2020;1
35;350635;5;6;47;2021;1
35;350635;5;6;47;2022;1
35;350750;5;1;5;2018;2
35;350750;5;1;5;2019;2
35;350750;5;1;5;2020;2
35;350750;5;1;5;2021;2
35;350750;5;1;5;2022;2
35;350750;5;6;47;2018;3
35;350750;5;6;47;2019;3
35;350750;5;6;47;2020;3
35;350750;5;6;47;2021;3
35;350750;5;6;47;2022;3
35;350750;5;7;73;2018;15
35;350750;5;7;73;2019;15
35;350750;5;7;73;2020;15
35;350750;5;7;73;2021;15
35;350750;5;7;73;2022;6
35;350750;7;6;47;2018;80
35;350750;7;6;47;2019;80
35;350750;7;6;47;2020;80
35;350750;7;6;47;2021;80
35;350750;7;6;47;2022;80
35;350760;5;1;5;2018;2
35;350760;5;1;5;2019;2
35;350760;5;1;5;2020;2
35;350760;5;1;5;2021;2
35;350760;5;1;5;2022;2
35;350760;5;6;47;2018;0
35;350760;5;6;47;2019;0
35;350760;5;6;47;2020;0
35;350760;5;6;47;2021;0
35;350760;5;6;47;2022;0
35;350760;5;7;73;2018;20
35;350760;5;7;73;2019;20
35;350760;5;7;73;2020;20
35;350760;5;7;73;2021;20
35;350760;5;7;73;2022;20
35;350840;5;2;87;2018;0
35;350840;5;2;87;2019;0
35;350840;5;2;87;2020;0
35;350840;5;2;87;2021;0
35;350840;5;2;87;2022;0
35;350840;7;6;47;2021;0
35;350840;7;6;47;2022;0
35;350840;7;7;73;2021;0
35;350840;7;7;73;2022;0
35;350850;5;1;5;2018;0
35;350850;5;1;5;2019;0
35;350850;5;1;5;2020;0
35;350850;5;1;5;2021;0
35;350850;5;1;5;2022;0
35;350850;7;7;73;2019;0
35;350850;7;7;73;2020;0
35;350850;7;7;73;2021;0
35;350850;7;7;73;2022;0
35;350920;62;6;47;2018;0
35;350920;62;6;47;2019;0
35;350920;62;6;47;2020;0
35;350920;62;6;47;2021;0
35;350920;62;6;47;2022;0
35;350950;5;1;5;2018;26
35;350950;5;1;5;2019;33
35;350950;5;1;5;2020;33
35;350950;5;1;5;2021;33
35;350950;5;1;5;2022;22
35;350950;5;2;87;2018;20
35;350950;5;2;87;2019;20
35;350950;5;2;87;2020;20
35;350950;5;2;87;2021;20
35;350950;5;2;87;2022;20
35;350950;5;6;47;2018;16
35;350950;5;6;47;2019;14
35;350950;5;6;47;2020;14
35;350950;5;6;47;2021;14
35;350950;5;6;47;2022;14
35;350950;7;6;47;2018;0
35;350950;7;6;47;2019;0
35;350950;7;6;47;2020;0
35;350950;7;6;47;2021;0
35;350950;7;6;47;2022;0
35;350950;7;7;73;2022;0
35;350950;62;1;5;2018;0
35;350950;62;1;5;2019;0
35;350950;62;1;5;2020;0
35;350950;62;1;5;2021;0
35;350950;62;1;5;2022;0
35;351050;5;2;87;2022;0
35;351050;5;6;47;2021;10
35;351060;5;6;47;2018;10
35;351060;5;6;47;2019;10
35;351060;5;6;47;2020;10
35;351060;5;6;47;2021;10
35;351060;5;6;47;2022;10
35;351080;7;6;47;2018;320
35;351080;7;6;47;2019;314
35;351080;7;6;47;2020;303
35;351080;7;6;47;2021;299
35;351080;7;6;47;2022;299
35;351110;5;1;5;2019;0
35;351110;5;1;5;2020;0
35;351110;5;1;5;2021;0
35;351110;5;1;5;2022;0
35;351110;5;6;47;2019;0
35;351110;5;6;47;2020;0
35;351110;5;6;47;2021;0
35;351110;5;6;47;2022;0
35;351110;7;6;47;2018;138
35;351110;7;6;47;2019;138
35;351110;7;6;47;2020;138
35;351110;7;6;47;2021;138
35;351110;7;6;47;2022;138
35;351110;7;7;73;2018;0
35;351110;7;7;73;2019;0
35;351110;7;7;73;2020;0
35;351110;7;7;73;2021;0
35;351110;7;7;73;2022;0
35;351220;5;6;47;2018;4
35;351220;5;6;47;2019;4
35;351220;5;6;47;2020;4
35;351220;5;6;47;2021;4
35;351220;5;6;47;2022;4
35;351230;5;2;87;2022;0
35;351230;5;6;47;2022;1
35;351280;5;6;47;2018;1
35;351280;5;6;47;2019;1
35;351280;5;6;47;2020;0
35;351280;5;6;47;2021;0
35;351280;5;6;47;2022;0
35;351300;5;1;5;2018;0
35;351300;5;1;5;2019;0
35;351300;5;1;5;2020;0
35;351300;5;1;5;2022;0
35;351380;5;2;87;2018;0
35;351380;5;2;87;2019;10
35;351380;5;2;87;2020;10
35;351380;5;2;87;2021;10
35;351380;5;2;87;2022;10
35;351380;5;6;47;2018;20
35;351380;5;6;47;2019;10
35;351380;5;6;47;2020;10
35;351380;5;6;47;2021;10
35;351380;5;6;47;2022;10
35;351440;5;2;87;2018;0
35;351440;5;2;87;2019;0
35;351440;5;2;87;2020;0
35;351440;5;2;87;2021;0
35;351440;5;2;87;2022;0
35;351440;5;6;47;2018;1
35;351440;5;6;47;2019;1
35;351440;5;6;47;2020;1
35;351440;5;6;47;2021;1
35;351440;5;6;47;2022;1
35;351500;7;6;47;2019;0
35;351500;7;6;47;2020;0
35;351500;7;6;47;2021;0
35;351500;7;6;47;2022;0
35;351518;7;6;47;2018;316
35;351518;7;6;47;2019;309
35;351518;7;6;47;2020;309
35;351518;7;6;47;2021;302
35;351518;7;6;47;2022;298
35;351570;5;1;5;2018;5
35;351570;5;1;5;2019;5
35;351570;5;1;5;2020;5
35;351570;5;1;5;2021;5
35;351570;5;1;5;2022;5
35;351570;5;6;47;2018;11
35;351570;5;6;47;2019;11
35;351570;5;6;47;2020;11
35;351570;5;6;47;2021;11
35;351570;5;6;47;2022;11
35;351620;5;1;5;2018;3
35;351620;5;1;5;2019;3
35;351620;5;1;5;2020;3
35;351620;5;1;5;2021;3
35;351620;5;1;5;2022;6
35;351620;7;6;47;2018;200
35;351620;7;6;47;2019;200
35;351620;7;6;47;2020;200
35;351620;7;6;47;2021;122
35;351620;7;6;47;2022;60
35;351620;7;7;73;2018;30
35;351620;7;7;73;2019;30
35;351620;7;7;73;2020;30
35;351620;7;7;73;2021;30
35;351620;7;7;73;2022;30
35;351640;5;6;47;2018;30
35;351640;5;6;47;2019;30
35;351640;5;6;47;2020;30
35;351640;5;6;47;2021;30
35;351640;5;6;47;2022;30
35;351640;7;6;47;2018;230
35;351640;7;6;47;2019;230
35;351640;7;6;47;2020;230
35;351640;7;6;47;2021;230
35;351670;7;6;47;2018;213
35;351670;7;6;47;2019;195
35;351670;7;6;47;2020;195
35;351670;7;6;47;2021;195
35;351670;7;6;47;2022;177
35;351700;5;2;87;2018;0
35;351700;5;2;87;2019;0
35;351740;5;1;5;2018;1
35;351740;5;1;5;2019;1
35;351740;5;1;5;2020;1
35;351740;5;1;5;2021;1
35;351740;5;1;5;2022;1
35;351840;5;1;5;2022;1
35;351840;5;6;47;2018;10
35;351840;5;6;47;2019;10
35;351840;5;6;47;2020;10
35;351840;5;6;47;2021;0
35;351840;5;6;47;2022;0
35;351840;62;7;73;2018;2
35;351840;62;7;73;2019;2
35;351840;62;7;73;2020;2
35;351840;62;7;73;2021;2
35;351870;5;1;5;2018;0
35;351870;5;1;5;2019;0
35;351870;5;1;5;2020;0
35;351870;5;1;5;2021;0
35;351870;5;1;5;2022;0
35;351880;5;1;5;2018;0
35;351880;5;1;5;2019;0
35;351880;5;6;47;2018;19
35;351880;5;6;47;2019;19
35;351880;5;6;47;2020;19
35;351880;5;6;47;2021;19
35;351880;5;6;47;2022;29
35;351880;7;6;47;2018;2
35;351880;7;6;47;2019;2
35;351880;7;6;47;2020;2
35;351880;7;6;47;2021;2
35;351880;7;6;47;2022;2
35;351960;5;2;87;2018;0
35;351960;5;2;87;2019;0
35;351960;5;2;87;2020;0
35;351960;5;2;87;2021;0
35;351960;5;2;87;2022;0
35;351970;7;6;47;2018;0
35;351970;7;6;47;2019;0
35;351970;7;6;47;2020;0
35;351970;7;6;47;2021;0
35;351970;7;6;47;2022;0
35;352010;5;2;87;2018;10
35;352010;5;2;87;2019;10
35;352010;5;2;87;2020;10
35;352010;5;2;87;2021;10
35;352010;5;2;87;2022;10
35;352040;5;6;47;2018;2
35;352040;5;6;47;2019;2
35;352040;5;6;47;2020;2
35;352040;5;6;47;2021;2
35;352040;5;6;47;2022;2
35;352050;5;1;5;2018;5
35;352050;5;1;5;2019;5
35;352050;5;1;5;2020;5
35;352050;5;1;5;2021;5
35;352050;5;1;5;2022;5
35;352050;7;6;47;2018;69
35;352050;7;6;47;2019;69
35;352050;7;6;47;2020;69
35;352050;7;6;47;2021;69
35;352050;7;6;47;2022;69
35;352070;5;2;87;2018;0
35;352070;5;2;87;2019;0
35;352070;5;2;87;2020;0
35;352070;5;2;87;2021;0
35;352070;5;2;87;2022;0
35;352220;7;2;87;2018;0
35;352220;7;2;87;2019;0
35;352220;7;2;87;2020;0
35;352220;7;2;87;2021;0
35;352220;7;2;87;2022;0
35;352220;7;6;47;2018;0
35;352220;7;6;47;2019;0
35;352220;7;6;47;2020;0
35;352220;7;6;47;2021;0
35;352220;7;6;47;2022;0
35;352240;62;6;47;2018;1
35;352250;5;1;5;2019;0
35;352250;5;1;5;2020;0
35;352250;5;6;47;2018;10
35;352250;5;6;47;2019;10
35;352250;5;6;47;2020;10
35;352250;5;6;47;2021;10
35;352250;5;6;47;2022;10
35;352260;7;6;47;2018;500
35;352260;7;6;47;2019;498
35;352260;7;6;47;2020;491
35;352260;7;6;47;2021;483
35;352260;7;6;47;2022;476
35;352270;5;1;5;2018;4
35;352270;5;1;5;2019;4
35;352270;5;1;5;2020;4
35;352270;5;1;5;2021;4
35;352270;5;1;5;2022;4
35;352310;5;6;47;2018;17
35;352310;5;6;47;2019;17
35;352310;5;6;47;2020;17
35;352310;5;6;47;2021;17
35;352310;5;6;47;2022;17
35;352320;5;6;47;2018;4
35;352340;5;6;47;2018;1
35;352340;5;6;47;2019;1
35;352340;5;6;47;2020;1
35;352340;5;6;47;2021;1
35;352340;5;6;47;2022;1
35;352400;5;6;47;2018;2
35;352400;5;6;47;2019;2
35;352400;5;6;47;2021;2
35;352400;5;6;47;2022;2
35;352400;7;6;47;2018;0
35;352400;7;6;47;2019;0
35;352400;7;6;47;2020;0
35;352400;7;6;47;2021;0
35;352400;7;6;47;2022;0
35;352410;5;1;5;2018;1
35;352410;5;1;5;2019;1
35;352410;5;1;5;2020;1
35;352410;5;1;5;2021;1
35;352410;5;1;5;2022;1
35;352430;5;6;47;2018;0
35;352430;5;6;47;2019;0
35;352430;5;6;47;2020;0
35;352430;5;6;47;2021;0
35;352430;5;6;47;2022;0
35;352440;5;1;5;2018;1
35;352440;5;1;5;2019;1
35;352440;5;1;5;2020;1
35;352440;5;1;5;2021;1
35;352440;5;1;5;2022;1
35;352450;5;6;47;2018;0
35;352450;5;6;47;2019;0
