;ESTADO_CODIGO;DIAG_PRINC;ANO_CMPT;MES_CMPT;TOTAL;PERCENTUAL
1195;53;F29;2022;1;37;0,6865837817776953
1196;53;F29;2022;2;42;0,7793653739098163
1197;53;F29;2022;3;51;0,9463722397476341
1198;53;F29;2022;4;41;0,7608090554833921
1199;53;F29;2022;5;32;0,5938021896455743
1200;53;F29;2022;6;43;0,7979216923362404
1201;53;F29;2022;7;35;0,6494711449248469
1202;53;F29;2022;8;30;0,5566895527927259
1203;53;F29;2022;9;29;0,5381332343663017
1204;53;F29;2022;10;31;0,5752458712191502
1205;53;F29;2022;11;38;0,7051401002041195
1206;53;F29;2022;12;44;0,8164780107626647
1207;53;F30;2018;1;3;0,058616647127784284
1208;53;F30;2018;2;1;0,019538882375928098
1209;53;F30;2018;3;2;0,039077764751856196
1210;53;F30;2018;4;6;0,11723329425556857
1211;53;F30;2018;5;5;0,09769441187964048
1212;53;F30;2018;6;6;0,11723329425556857
1213;53;F30;2018;7;4;0,07815552950371239
1214;53;F30;2018;8;3;0,058616647127784284
1215;53;F30;2018;9;5;0,09769441187964048
1216;53;F30;2018;10;2;0,039077764751856196
1217;53;F30;2018;11;2;0,039077764751856196
1218;53;F30;2018;12;1;0,019538882375928098
1219;53;F30;2019;1;1;0,016608536787908985
1220;53;F30;2019;4;5;0,08304268393954493
1221;53;F30;2019;6;3;0,04982561036372695
1222;53;F30;2019;7;6;0,0996512207274539
1223;53;F30;2019;8;6;0,0996512207274539
1224;53;F30;2019;9;2;0,03321707357581797
1225;53;F30;2019;10;5;0,08304268393954493
1226;53;F30;2019;11;7;0,1162597575153629
1227;53;F30;2019;12;2;0,03321707357581797
1228;53;F30;2020;1;8;0,16594067620825553
1229;53;F30;2020;2;3;0,06222775357809583
1230;53;F30;2020;3;3;0,06222775357809583
1231;53;F30;2020;4;2;0,04148516905206388
1232;53;F30;2020;5;2;0,04148516905206388
1233;53;F30;2020;6;7;0,1451980916822236
1234;53;F30;2020;7;3;0,06222775357809583
1235;53;F30;2020;8;1;0,02074258452603194
1236;53;F30;2020;9;3;0,06222775357809583
1237;53;F30;2020;10;2;0,04148516905206388
1238;53;F30;2020;12;3;0,06222775357809583
1239;53;F30;2021;1;2;0,040265753976243206
1240;53;F30;2021;3;3;0,06039863096436481
1241;53;F30;2021;4;2;0,040265753976243206
1242;53;F30;2021;5;1;0,020132876988121603
1243;53;F30;2021;6;2;0,040265753976243206
1244;53;F30;2021;7;6;0,12079726192872962
1245;53;F30;2021;8;2;0,040265753976243206
1246;53;F30;2021;9;4;0,08053150795248641
1247;53;F30;2021;10;2;0,040265753976243206
1248;53;F30;2021;11;2;0,040265753976243206
1249;53;F30;2021;12;3;0,06039863096436481
1250;53;F30;2022;1;5;0,09278159213212099
1251;53;F30;2022;2;1;0,018556318426424197
1252;53;F30;2022;3;1;0,018556318426424197
1253;53;F30;2022;4;3;0,0556689552792726
1254;53;F30;2022;6;2;0,037112636852848394
1255;53;F30;2022;8;1;0,018556318426424197
1256;53;F30;2022;9;1;0,018556318426424197
1257;53;F30;2022;10;2;0,037112636852848394
1258;53;F30;2022;11;1;0,018556318426424197
1259;53;F30;2022;12;1;0,018556318426424197
1260;53;F31;2018;1;40;0,7815552950371238
1261;53;F31;2018;2;56;1,0941774130519732
1262;53;F31;2018;3;42;0,8206330597889802
1263;53;F31;2018;4;58;1,1332551778038296
1264;53;F31;2018;5;54;1,0550996483001172
1265;53;F31;2018;6;63;1,2309495896834701
1266;53;F31;2018;7;62;1,211410707307542
1267;53;F31;2018;8;73;1,426338413442751
1268;53;F31;2018;9;79;1,5435717076983195
1269;53;F31;2018;10;80;1,5631105900742477
1270;53;F31;2018;11;68;1,3286440015631107
1271;53;F31;2018;12;62;1,211410707307542
1272;53;F31;2019;1;40;0,6643414715163595
1273;53;F31;2019;2;44;0,7307756186679953
1274;53;F31;2019;3;70;1,162597575153629
1275;53;F31;2019;4;56;0,9300780601229032
1276;53;F31;2019;5;72;1,195814648729447
1277;53;F31;2019;6;67;1,1127719647899021
1278;53;F31;2019;7;59;0,9799036704866302
1279;53;F31;2019;8;66;1,096163428001993
1280;53;F31;2019;9;53;0,8802524497591762
1281;53;F31;2019;10;61;1,0131207440624481
1282;53;F31;2019;11;60;0,9965122072745392
1283;53;F31;2019;12;63;1,046337817638266
1284;53;F31;2020;1;59;1,2238124870358846
1285;53;F31;2020;2;59;1,2238124870358846
1286;53;F31;2020;3;65;1,3482679941920763
1287;53;F31;2020;4;43;0,8919311346193736
1288;53;F31;2020;5;41;0,8504459655673097
1289;53;F31;2020;6;27;0,5600497822028625
1290;53;F31;2020;7;40;0,8297033810412777
1291;53;F31;2020;8;38;0,7882182119892139
1292;53;F31;2020;9;47;0,9749014727235014
1293;53;F31;2020;10;56;1,161584733457789
1294;53;F31;2020;11;50;1,0371292263015972
1295;53;F31;2020;12;45;0,9334163036714374
1296;53;F31;2021;1;45;0,9059794644654722
1297;53;F31;2021;2;45;0,9059794644654722
1298;53;F31;2021;3;44;0,8858465874773505
1299;53;F31;2021;4;30;0,6039863096436481
1300;53;F31;2021;5;51;1,0267767263942018
1301;53;F31;2021;6;49;0,9865109724179585
1302;53;F31;2021;7;51;1,0267767263942018
1303;53;F31;2021;8;50;1,00664384940608
1304;53;F31;2021;9;52;1,0469096033823233
1305;53;F31;2021;10;49;0,9865109724179585
1306;53;F31;2021;11;50;1,00664384940608
1307;53;F31;2021;12;47;0,9462452184417153
1308;53;F31;2022;1;43;0,7979216923362404
1309;53;F31;2022;2;41;0,7608090554833921
1310;53;F31;2022;3;51;0,9463722397476341
1311;53;F31;2022;4;47;0,8721469660419373
1312;53;F31;2022;5;64;1,1876043792911486
1313;53;F31;2022;6;45;0,8350343291890889
1314;53;F31;2022;7;69;1,2803859714232697
1315;53;F31;2022;8;69;1,2803859714232697
1316;53;F31;2022;9;69;1,2803859714232697
1317;53;F31;2022;10;60;1,1133791055854518
1318;53;F31;2022;11;65;1,2061606977175727
1319;53;F31;2022;12;59;1,0948227871590277
1320;53;F32;2018;1;18;0,3516998827667058
1321;53;F32;2018;2;13;0,25400547088706527
1322;53;F32;2018;3;18;0,3516998827667058
1323;53;F32;2018;4;30;0,5861664712778429
1324;53;F32;2018;5;32;0,6252442360296991
1325;53;F32;2018;6;48;0,9378663540445485
1326;53;F32;2018;7;42;0,8206330597889802
1327;53;F32;2018;8;33;0,6447831184056272
1328;53;F32;2018;9;37;0,7229386479093396
1329;53;F32;2018;10;44;0,8597108245408362
1330;53;F32;2018;11;63;1,2309495896834701
1331;53;F32;2018;12;35;0,6838608831574834
1332;53;F32;2019;1;57;0,9466865969108121
1333;53;F32;2019;2;55;0,9134695233349942
1334;53;F32;2019;3;65;1,079554891214084
1335;53;F32;2019;4;54;0,8968609865470852
1336;53;F32;2019;5;78;1,295465869456901
1337;53;F32;2019;6;51;0,8470353761833582
1338;53;F32;2019;7;55;0,9134695233349942
1339;53;F32;2019;8;76;1,2622487958810829
1340;53;F32;2019;9;53;0,8802524497591762
1341;53;F32;2019;10;70;1,162597575153629
1342;53;F32;2019;11;44;0,7307756186679953
1343;53;F32;2019;12;58;0,9632951336987211
1344;53;F32;2020;1;68;1,410495747770172
1345;53;F32;2020;2;59;1,2238124870358846
1346;53;F32;2020;3;34;0,705247873885086
1347;53;F32;2020;4;38;0,7882182119892139
1348;53;F32;2020;5;27;0,5600497822028625
1349;53;F32;2020;6;27;0,5600497822028625
1350;53;F32;2020;7;31;0,6430201203069903
1351;53;F32;2020;8;34;0,705247873885086
1352;53;F32;2020;9;30;0,6222775357809583
1353;53;F32;2020;10;47;0,9749014727235014
1354;53;F32;2020;11;41;0,8504459655673097
1355;53;F32;2020;12;44;0,9126737191454055
1356;53;F32;2021;1;54;1,0871753573585665
1357;53;F32;2021;2;35;0,7046506945842561
1358;53;F32;2021;3;47;0,9462452184417153
1359;53;F32;2021;4;49;0,9865109724179585
1360;53;F32;2021;5;47;0,9462452184417153
1361;53;F32;2021;6;45;0,9059794644654722
1362;53;F32;2021;7;43;0,865713710489229
1363;53;F32;2021;8;74;1,4898328971209986
1364;53;F32;2021;9;65;1,308637004227904
1365;53;F32;2021;10;52;1,0469096033823233
1366;53;F32;2021;11;64;1,2885041272397826
1367;53;F32;2021;12;56;1,1274411113348097
1368;53;F32;2022;1;43;0,7979216923362404
1369;53;F32;2022;2;31;0,5752458712191502
1370;53;F32;2022;3;52;0,9649285581740583
1371;53;F32;2022;4;35;0,6494711449248469
1372;53;F32;2022;5;57;1,0577101503061792
1373;53;F32;2022;6;46;0,8535906476155131
1374;53;F32;2022;7;77;1,4288365188346632
1375;53;F32;2022;8;83;1,5401744293932085
1376;53;F32;2022;9;89;1,6515123399517537
1377;53;F32;2022;10;85;1,5772870662460567
1378;53;F32;2022;11;74;1,3731675635553906
1379;53;F32;2022;12;61;1,131935424011876
1380;53;F33;2018;1;4;0,07815552950371239
1381;53;F33;2018;2;3;0,058616647127784284
1382;53;F33;2018;3;3;0,058616647127784284
1383;53;F33;2018;4;13;0,25400547088706527
1384;53;F33;2018;5;13;0,25400547088706527
1385;53;F33;2018;6;18;0,3516998827667058
1386;53;F33;2018;7;13;0,25400547088706527
1387;53;F33;2018;8;13;0,25400547088706527
1388;53;F33;2018;9;17;0,33216100039077767
1389;53;F33;2018;10;7;0,13677217663149666
1390;53;F33;2018;11;4;0,07815552950371239
1391;53;F33;2018;12;8;0,15631105900742479
1392;53;F33;2019;1;7;0,1162597575153629
1393;53;F33;2019;2;12;0,1993024414549078
1394;53;F33;2019;3;21;0,3487792725460887
1395;53;F33;2019;4;12;0,1993024414549078
1396;53;F33;2019;5;14;0,2325195150307258
1397;53;F33;2019;6;18;0,29895366218236175
1398;53;F33;2019;7;15;0,2491280518186348
1399;53;F33;2019;8;16;0,26573658860654376
1400;53;F33;2019;9;10;0,16608536787908987
1401;53;F33;2019;10;16;0,26573658860654376
1402;53;F33;2019;11;19;0,3155621989702707
1403;53;F33;2019;12;11;0,18269390466699884
1404;53;F33;2020;1;10;0,20742584526031943
1405;53;F33;2020;2;11;0,22816842978635138
1406;53;F33;2020;3;6;0,12445550715619166
1407;53;F33;2020;4;7;0,1451980916822236
1408;53;F33;2020;5;8;0,16594067620825553
1409;53;F33;2020;6;13;0,2696535988384153
1410;53;F33;2020;7;13;0,2696535988384153
1411;53;F33;2020;8;11;0,22816842978635138
1412;53;F33;2020;9;7;0,1451980916822236
1413;53;F33;2020;10;9;0,18668326073428748
1414;53;F33;2020;11;9;0,18668326073428748
1415;53;F33;2020;12;17;0,352623936942543
1416;53;F33;2021;1;24;0,4831890477149185
1417;53;F33;2021;2;25;0,50332192470304
1418;53;F33;2021;3;20;0,40265753976243207
1419;53;F33;2021;4;22;0,44292329373867523
1420;53;F33;2021;5;11;0,22146164686933761
1421;53;F33;2021;6;11;0,22146164686933761
1422;53;F33;2021;7;12;0,24159452385745925
1423;53;F33;2021;8;30;0,6039863096436481
1424;53;F33;2021;9;17;0,34225890879806725
1425;53;F33;2021;10;10;0,20132876988121604
1426;53;F33;2021;11;9;0,18119589289309443
1427;53;F33;2021;12;12;0,24159452385745925
1428;53;F33;2022;1;15;0,27834477639636296
1429;53;F33;2022;2;8;0,14845054741139357
1430;53;F33;2022;3;8;0,14845054741139357
1431;53;F33;2022;4;7;0,12989422898496938
1432;53;F33;2022;5;16;0,29690109482278715
1433;53;F33;2022;6;23;0,42679532380775653
1434;53;F33;2022;7;11;0,20411950269066617
1435;53;F33;2022;8;14;0,25978845796993877
1436;53;F33;2022;9;38;0,7051401002041195
1437;53;F33;2022;10;17;0,31545741324921134
1438;53;F33;2022;11;17;0,31545741324921134
1439;53;F33;2022;12;5;0,09278159213212099
1440;53;F34;2018;6;2;0,039077764751856196
1441;53;F34;2018;8;3;0,058616647127784284
1442;53;F34;2019;5;1;0,016608536787908985
1443;53;F34;2019;7;2;0,03321707357581797
1444;53;F34;2019;8;1;0,016608536787908985
1445;53;F34;2019;9;2;0,03321707357581797
1446;53;F34;2019;10;1;0,016608536787908985
1447;53;F34;2019;11;1;0,016608536787908985
1448;53;F34;2019;12;2;0,03321707357581797
1449;53;F34;2020;2;1;0,02074258452603194
1450;53;F34;2020;3;1;0,02074258452603194
1451;53;F34;2020;5;1;0,02074258452603194
1452;53;F34;2020;8;1;0,02074258452603194
1453;53;F34;2020;10;1;0,02074258452603194
1454;53;F34;2020;11;1;0,02074258452603194
1455;53;F34;2021;1;1;0,020132876988121603
1456;53;F34;2021;3;3;0,06039863096436481
1457;53;F34;2021;6;1;0,020132876988121603
1458;53;F34;2021;8;3;0,06039863096436481
1459;53;F34;2021;12;3;0,06039863096436481
1460;53;F34;2022;2;4;0,07422527370569679
1461;53;F34;2022;3;1;0,018556318426424197
1462;53;F34;2022;4;2;0,037112636852848394
1463;53;F34;2022;5;4;0,07422527370569679
1464;53;F34;2022;6;1;0,018556318426424197
1465;53;F34;2022;8;2;0,037112636852848394
1466;53;F34;2022;10;1;0,018556318426424197
1467;53;F38;2018;7;1;0,019538882375928098
1468;53;F38;2018;12;1;0,019538882375928098
1469;53;F38;2019;3;1;0,016608536787908985
1470;53;F38;2019;5;1;0,016608536787908985
1471;53;F38;2020;2;1;0,02074258452603194
1472;53;F38;2020;5;2;0,04148516905206388
1473;53;F38;2020;7;1;0,02074258452603194
1474;53;F38;2020;9;1;0,02074258452603194
1475;53;F38;2021;1;1;0,020132876988121603
1476;53;F38;2021;6;2;0,040265753976243206
1477;53;F38;2021;8;2;0,040265753976243206
1478;53;F38;2021;9;1;0,020132876988121603
1479;53;F38;2021;11;1;0,020132876988121603
1480;53;F38;2021;12;1;0,020132876988121603
1481;53;F38;2022;10;2;0,037112636852848394
1482;53;F38;2022;11;1;0,018556318426424197
1483;53;F38;2022;12;2;0,037112636852848394
1484;53;F39;2018;1;1;0,019538882375928098
1485;53;F39;2018;2;1;0,019538882375928098
1486;53;F39;2018;4;1;0,019538882375928098
1487;53;F39;2018;6;3;0,058616647127784284
1488;53;F39;2018;7;1;0,019538882375928098
1489;53;F39;2018;8;2;0,039077764751856196
1490;53;F39;2018;10;3;0,058616647127784284
1491;53;F39;2018;11;2;0,039077764751856196
1492;53;F39;2018;12;1;0,019538882375928098
1493;53;F39;2019;1;3;0,04982561036372695
1494;53;F39;2019;2;4;0,06643414715163594
1495;53;F39;2019;3;1;0,016608536787908985
1496;53;F39;2019;4;5;0,08304268393954493
1497;53;F39;2019;6;4;0,06643414715163594
1498;53;F39;2019;7;2;0,03321707357581797
1499;53;F39;2019;8;3;0,04982561036372695
1500;53;F39;2019;9;2;0,03321707357581797
1501;53;F39;2019;10;8;0,13286829430327188
1502;53;F39;2019;11;6;0,0996512207274539
1503;53;F39;2019;12;5;0,08304268393954493
1504;53;F39;2020;1;6;0,12445550715619166
1505;53;F39;2020;2;3;0,06222775357809583
1506;53;F39;2020;3;4;0,08297033810412777
1507;53;F39;2020;5;2;0,04148516905206388
1508;53;F39;2020;6;1;0,02074258452603194
1509;53;F39;2020;7;1;0,02074258452603194
1510;53;F39;2020;8;4;0,08297033810412777
1511;53;F39;2020;9;2;0,04148516905206388
1512;53;F39;2020;10;3;0,06222775357809583
1513;53;F39;2020;11;1;0,02074258452603194
1514;53;F39;2020;12;3;0,06222775357809583
1515;53;F39;2021;1;5;0,10066438494060802
1516;53;F39;2021;2;5;0,10066438494060802
1517;53;F39;2021;3;1;0,020132876988121603
1518;53;F39;2021;4;1;0,020132876988121603
1519;53;F39;2021;5;1;0,020132876988121603
1520;53;F39;2021;6;2;0,040265753976243206
1521;53;F39;2021;7;2;0,040265753976243206
1522;53;F39;2021;8;2;0,040265753976243206
1523;53;F39;2021;9;1;0,020132876988121603
1524;53;F39;2021;10;2;0,040265753976243206
1525;53;F39;2021;11;3;0,06039863096436481
1526;53;F39;2021;12;2;0,040265753976243206
1527;53;F39;2022;1;2;0,037112636852848394
1528;53;F39;2022;2;1;0,018556318426424197
1529;53;F39;2022;3;1;0,018556318426424197
1530;53;F39;2022;4;1;0,018556318426424197
1531;53;F39;2022;5;2;0,037112636852848394
1532;53;F39;2022;6;6;0,1113379105585452
1533;53;F39;2022;7;4;0,07422527370569679
1534;53;F39;2022;8;2;0,037112636852848394
1535;53;F39;2022;9;7;0,12989422898496938
1536;53;F39;2022;10;4;0,07422527370569679
1537;53;F39;2022;12;1;0,018556318426424197
1538;53;F40;2018;2;1;0,019538882375928098
1539;53;F40;2018;4;2;0,039077764751856196
1540;53;F40;2018;5;1;0,019538882375928098
1541;53;F40;2018;8;5;0,09769441187964048
1542;53;F40;2018;9;3;0,058616647127784284
1543;53;F40;2018;10;3;0,058616647127784284
1544;53;F40;2018;12;3;0,058616647127784284
1545;53;F40;2019;1;6;0,0996512207274539
1546;53;F40;2019;3;1;0,016608536787908985
1547;53;F40;2019;5;1;0,016608536787908985
1548;53;F40;2019;7;1;0,016608536787908985
1549;53;F40;2019;11;1;0,016608536787908985
1550;53;F40;2019;12;1;0,016608536787908985
1551;53;F40;2020;7;1;0,02074258452603194
1552;53;F40;2020;10;1;0,02074258452603194
1553;53;F40;2021;4;1;0,020132876988121603
1554;53;F40;2021;5;1;0,020132876988121603
1555;53;F40;2021;9;1;0,020132876988121603
1556;53;F40;2022;7;1;0,018556318426424197
1557;53;F41;2018;1;5;0,09769441187964048
1558;53;F41;2018;3;4;0,07815552950371239
1559;53;F41;2018;4;3;0,058616647127784284
1560;53;F41;2018;5;6;0,11723329425556857
1561;53;F41;2018;6;6;0,11723329425556857
1562;53;F41;2018;7;6;0,11723329425556857
1563;53;F41;2018;8;3;0,058616647127784284
1564;53;F41;2018;9;6;0,11723329425556857
1565;53;F41;2018;10;5;0,09769441187964048
1566;53;F41;2018;11;3;0,058616647127784284
1567;53;F41;2018;12;2;0,039077764751856196
1568;53;F41;2019;1;7;0,1162597575153629
1569;53;F41;2019;2;3;0,04982561036372695
1570;53;F41;2019;3;9;0,14947683109118087
1571;53;F41;2019;4;4;0,06643414715163594
1572;53;F41;2019;5;6;0,0996512207274539
1573;53;F41;2019;6;7;0,1162597575153629
1574;53;F41;2019;7;6;0,0996512207274539
1575;53;F41;2019;8;5;0,08304268393954493
1576;53;F41;2019;9;6;0,0996512207274539
1577;53;F41;2019;10;7;0,1162597575153629
1578;53;F41;2019;11;7;0,1162597575153629
1579;53;F41;2019;12;6;0,0996512207274539
1580;53;F41;2020;1;5;0,10371292263015972
1581;53;F41;2020;2;2;0,04148516905206388
1582;53;F41;2020;3;3;0,06222775357809583
1583;53;F41;2020;4;3;0,06222775357809583
1584;53;F41;2020;5;6;0,12445550715619166
1585;53;F41;2020;6;7;0,1451980916822236
1586;53;F41;2020;7;7;0,1451980916822236
1587;53;F41;2020;8;7;0,1451980916822236
1588;53;F41;2020;9;6;0,12445550715619166
1589;53;F41;2020;10;11;0,22816842978635138
1590;53;F41;2020;11;4;0,08297033810412777
1591;53;F41;2020;12;7;0,1451980916822236
1592;53;F41;2021;1;11;0,22146164686933761
1593;53;F41;2021;2;7;0,14093013891685122
1594;53;F41;2021;3;8;0,16106301590497282
1595;53;F41;2021;4;8;0,16106301590497282
1596;53;F41;2021;5;12;0,24159452385745925
1597;53;F41;2021;6;15;0,30199315482182404
1598;53;F41;2021;7;5;0,10066438494060802
1599;53;F41;2021;8;10;0,20132876988121604
1600;53;F41;2021;9;13;0,2617274008455808
1601;53;F41;2021;10;15;0,30199315482182404
1602;53;F41;2021;11;15;0,30199315482182404
1603;53;F41;2021;12;15;0,30199315482182404
1604;53;F41;2022;1;19;0,3525700501020598
1605;53;F41;2022;2;12;0,2226758211170904
1606;53;F41;2022;3;15;0,27834477639636296
1607;53;F41;2022;4;13;0,24123213954351458
1608;53;F41;2022;5;14;0,25978845796993877
1609;53;F41;2022;6;10;0,18556318426424198
1610;53;F41;2022;7;13;0,24123213954351458
1611;53;F41;2022;8;29;0,5381332343663017
1612;53;F41;2022;9;23;0,42679532380775653
1613;53;F41;2022;10;19;0,3525700501020598
1614;53;F41;2022;11;17;0,31545741324921134
1615;53;F41;2022;12;8;0,14845054741139357
1616;53;F42;2018;1;1;0,019538882375928098
1617;53;F42;2018;2;2;0,039077764751856196
1618;53;F42;2018;4;1;0,019538882375928098
1619;53;F42;2018;5;1;0,019538882375928098
1620;53;F42;2018;6;2;0,039077764751856196
1621;53;F42;2018;7;4;0,07815552950371239
1622;53;F42;2018;8;2;0,039077764751856196
1623;53;F42;2018;9;1;0,019538882375928098
1624;53;F42;2018;10;1;0,019538882375928098
1625;53;F42;2018;11;1;0,019538882375928098
1626;53;F42;2018;12;1;0,019538882375928098
1627;53;F42;2019;1;2;0,03321707357581797
1628;53;F42;2019;2;2;0,03321707357581797
1629;53;F42;2019;3;1;0,016608536787908985
1630;53;F42;2019;4;1;0,016608536787908985
1631;53;F42;2019;6;1;0,016608536787908985
1632;53;F42;2019;7;6;0,0996512207274539
1633;53;F42;2019;8;3;0,04982561036372695
1634;53;F42;2019;9;2;0,03321707357581797
1635;53;F42;2019;10;4;0,06643414715163594
1636;53;F42;2019;11;1;0,016608536787908985
1637;53;F42;2019;12;2;0,03321707357581797
1638;53;F42;2020;1;1;0,02074258452603194
1639;53;F42;2020;2;1;0,02074258452603194
1640;53;F42;2020;4;2;0,04148516905206388
1641;53;F42;2020;6;1;0,02074258452603194
1642;53;F42;2020;7;1;0,02074258452603194
1643;53;F42;2020;8;1;0,02074258452603194
1644;53;F42;2020;9;3;0,06222775357809583
1645;53;F42;2020;10;1;0,02074258452603194
1646;53;F42;2020;11;1;0,02074258452603194
1647;53;F42;2021;1;3;0,06039863096436481
1648;53;F42;2021;2;3;0,06039863096436481
1649;53;F42;2021;4;1;0,020132876988121603
1650;53;F42;2021;5;1;0,020132876988121603
1651;53;F42;2021;6;2;0,040265753976243206
1652;53;F42;2021;7;2;0,040265753976243206
1653;53;F42;2021;8;1;0,020132876988121603
1654;53;F42;2021;9;1;0,020132876988121603
1655;53;F42;2021;10;4;0,08053150795248641
1656;53;F42;2021;12;1;0,020132876988121603
1657;53;F42;2022;2;1;0,018556318426424197
1658;53;F42;2022;3;6;0,1113379105585452
1659;53;F42;2022;4;5;0,09278159213212099
1660;53;F42;2022;5;6;0,1113379105585452
1661;53;F42;2022;6;4;0,07422527370569679
1662;53;F42;2022;7;1;0,018556318426424197
1663;53;F42;2022;8;3;0,0556689552792726
1664;53;F42;2022;9;4;0,07422527370569679
1665;53;F42;2022;10;2;0,037112636852848394
1666;53;F42;2022;11;4;0,07422527370569679
1667;53;F42;2022;12;4;0,07422527370569679
1668;53;F43;2018;1;2;0,039077764751856196
1669;53;F43;2018;4;2;0,039077764751856196
1670;53;F43;2018;5;3;0,058616647127784284
1671;53;F43;2018;6;1;0,019538882375928098
1672;53;F43;2018;7;2;0,039077764751856196
1673;53;F43;2018;8;3;0,058616647127784284
1674;53;F43;2018;10;5;0,09769441187964048
1675;53;F43;2018;11;2;0,039077764751856196
1676;53;F43;2018;12;1;0,019538882375928098
1677;53;F43;2019;2;2;0,03321707357581797
1678;53;F43;2019;3;2;0,03321707357581797
1679;53;F43;2019;4;1;0,016608536787908985
1680;53;F43;2019;5;1;0,016608536787908985
1681;53;F43;2019;6;2;0,03321707357581797
1682;53;F43;2019;7;1;0,016608536787908985
1683;53;F43;2019;8;3;0,04982561036372695
1684;53;F43;2019;9;6;0,0996512207274539
1685;53;F43;2019;10;3;0,04982561036372695
1686;53;F43;2019;11;9;0,14947683109118087
1687;53;F43;2020;1;2;0,04148516905206388
1688;53;F43;2020;2;9;0,18668326073428748
1689;53;F43;2020;3;7;0,1451980916822236
1690;53;F43;2020;4;6;0,12445550715619166
1691;53;F43;2020;5;6;0,12445550715619166
1692;53;F43;2020;6;6;0,12445550715619166
1693;53;F43;2020;7;5;0,10371292263015972
1694;53;F43;2020;8;5;0,10371292263015972
1695;53;F43;2020;9;6;0,12445550715619166
1696;53;F43;2020;10;4;0,08297033810412777
1697;53;F43;2020;11;12;0,24891101431238333
1698;53;F43;2020;12;12;0,24891101431238333
1699;53;F43;2021;1;11;0,22146164686933761
1700;53;F43;2021;2;6;0,12079726192872962
1701;53;F43;2021;3;7;0,14093013891685122
1702;53;F43;2021;4;4;0,08053150795248641
1703;53;F43;2021;5;7;0,14093013891685122
1704;53;F43;2021;7;1;0,020132876988121603
1705;53;F43;2021;8;5;0,10066438494060802
1706;53;F43;2021;9;2;0,040265753976243206
1707;53;F43;2021;10;3;0,06039863096436481
1708;53;F43;2021;11;6;0,12079726192872962
1709;53;F43;2021;12;8;0,16106301590497282
1710;53;F43;2022;1;6;0,1113379105585452
1711;53;F43;2022;2;3;0,0556689552792726
1712;53;F43;2022;3;2;0,037112636852848394
1713;53;F43;2022;4;2;0,037112636852848394
1714;53;F43;2022;5;3;0,0556689552792726
1715;53;F43;2022;6;9;0,16700686583781776
1716;53;F43;2022;7;3;0,0556689552792726
1717;53;F43;2022;8;4;0,07422527370569679
1718;53;F43;2022;9;4;0,07422527370569679
1719;53;F43;2022;10;8;0,14845054741139357
1720;53;F43;2022;11;5;0,09278159213212099
1721;53;F43;2022;12;3;0,0556689552792726
1722;53;F44;2018;1;3;0,058616647127784284
1723;53;F44;2018;2;1;0,019538882375928098
1724;53;F44;2018;3;2;0,039077764751856196
1725;53;F44;2018;4;4;0,07815552950371239
1726;53;F44;2018;5;2;0,039077764751856196
1727;53;F44;2018;6;6;0,11723329425556857
1728;53;F44;2018;7;7;0,13677217663149666
1729;53;F44;2018;8;3;0,058616647127784284
1730;53;F44;2018;9;1;0,019538882375928098
1731;53;F44;2018;10;2;0,039077764751856196
1732;53;F44;2018;11;2;0,039077764751856196
1733;53;F44;2018;12;4;0,07815552950371239
1734;53;F44;2019;1;2;0,03321707357581797
1735;53;F44;2019;3;8;0,13286829430327188
1736;53;F44;2019;4;3;0,04982561036372695
1737;53;F44;2019;5;5;0,08304268393954493
1738;53;F44;2019;6;3;0,04982561036372695
1739;53;F44;2019;7;4;0,06643414715163594
1740;53;F44;2019;8;3;0,04982561036372695
1741;53;F44;2019;9;3;0,04982561036372695
1742;53;F44;2019;10;1;0,016608536787908985
1743;53;F44;2019;11;4;0,06643414715163594
1744;53;F44;2019;12;5;0,08304268393954493
1745;53;F44;2020;1;8;0,16594067620825553
1746;53;F44;2020;2;3;0,06222775357809583
1747;53;F44;2020;3;2;0,04148516905206388
1748;53;F44;2020;4;4;0,08297033810412777
1749;53;F44;2020;5;3;0,06222775357809583
1750;53;F44;2020;7;2;0,04148516905206388
1751;53;F44;2020;8;2;0,04148516905206388
1752;53;F44;2020;10;1;0,02074258452603194
1753;53;F44;2021;1;1;0,020132876988121603
1754;53;F44;2021;2;6;0,12079726192872962
1755;53;F44;2021;3;1;0,020132876988121603
1756;53;F44;2021;4;1;0,020132876988121603
1757;53;F44;2021;5;2;0,040265753976243206
1758;53;F44;2021;6;2;0,040265753976243206
1759;53;F44;2021;7;4;0,08053150795248641
1760;53;F44;2021;8;2;0,040265753976243206
1761;53;F44;2021;9;2;0,040265753976243206
1762;53;F44;2021;10;3;0,06039863096436481
1763;53;F44;2021;11;2;0,040265753976243206
1764;53;F44;2021;12;3;0,06039863096436481
1765;53;F44;2022;1;1;0,018556318426424197
1766;53;F44;2022;2;2;0,037112636852848394
1767;53;F44;2022;3;3;0,0556689552792726
1768;53;F44;2022;4;5;0,09278159213212099
1769;53;F44;2022;5;6;0,1113379105585452
1770;53;F44;2022;6;4;0,07422527370569679
1771;53;F44;2022;7;4;0,07422527370569679
1772;53;F44;2022;8;6;0,1113379105585452
1773;53;F44;2022;9;3;0,0556689552792726
1774;53;F44;2022;10;6;0,1113379105585452
1775;53;F44;2022;11;2;0,037112636852848394
